depmap_id,cell_line_display_name,lineage_1,lineage_2,lineage_3,compound,AUC,ERBB2_expr,HER2_group
ACH-000288,BT549,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",PACRITINIB (BRD:BRD-K19034817-001-01-4),0.856925675547298,4.085560624872626,HER2_low
ACH-000212,CAL120,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,PACRITINIB (BRD:BRD-K19034817-001-01-4),0.864002058452255,4.591308404185142,HER2_low
ACH-000856,CAL51,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,PACRITINIB (BRD:BRD-K19034817-001-01-4),0.871936921984689,6.273094358271646,HER2_mid
ACH-000117,EFM192A,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,PACRITINIB (BRD:BRD-K19034817-001-01-4),0.975908159145494,11.393856978544296,HER2_high
ACH-000374,HCC1143,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,PACRITINIB (BRD:BRD-K19034817-001-01-4),0.866652687527397,5.127798338365821,HER2_mid
ACH-000277,HCC1419,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,PACRITINIB (BRD:BRD-K19034817-001-01-4),0.866120956046523,11.642241271184114,HER2_high
ACH-000352,HCC1428,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,PACRITINIB (BRD:BRD-K19034817-001-01-4),0.87758397955974,5.314957492109641,HER2_mid
ACH-000624,HCC1806,Breast,Breast Ductal Carcinoma In Situ,Breast Ductal Carcinoma In Situ,PACRITINIB (BRD:BRD-K19034817-001-01-4),0.867240685843323,4.90433958030868,HER2_mid
ACH-000223,HCC1937,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,PACRITINIB (BRD:BRD-K19034817-001-01-4),0.862165155205625,5.580531438155187,HER2_mid
ACH-000276,HCC38,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,PACRITINIB (BRD:BRD-K19034817-001-01-4),0.867051923081461,7.114356612854375,HER2_mid
ACH-000643,HDQP1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,PACRITINIB (BRD:BRD-K19034817-001-01-4),0.888544706684929,5.40356427614107,HER2_mid
ACH-000711,JIMT1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,PACRITINIB (BRD:BRD-K19034817-001-01-4),0.901525973022079,8.432587832060696,HER2_high
ACH-000759,MDAMB175VII,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,PACRITINIB (BRD:BRD-K19034817-001-01-4),0.948280076003725,7.454776342678837,HER2_high
ACH-000768,MDAMB231,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,PACRITINIB (BRD:BRD-K19034817-001-01-4),0.877880104115345,4.596684735567345,HER2_mid
ACH-000573,MDAMB436,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",PACRITINIB (BRD:BRD-K19034817-001-01-4),0.884585607564383,3.871557840445523,HER2_low
ACH-000849,MDAMB468,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,PACRITINIB (BRD:BRD-K19034817-001-01-4),0.858142847230965,4.546999379348131,HER2_low
ACH-000147,T47D,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,PACRITINIB (BRD:BRD-K19034817-001-01-4),0.893542371284669,6.285341180473159,HER2_mid
ACH-000097,ZR751,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,PACRITINIB (BRD:BRD-K19034817-001-01-4),0.865945884291953,6.766449400825998,HER2_mid
ACH-000019,MCF7,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,PACRITINIB (BRD:BRD-K19034817-001-01-4),0.684775673281361,5.398114325909374,HER2_mid
ACH-000927,BT474,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,MUBRITINIB (BRD:BRD-K19061412-001-02-4),0.526795422722812,10.471726012618872,HER2_high
ACH-000288,BT549,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",MUBRITINIB (BRD:BRD-K19061412-001-02-4),0.516212289923352,4.085560624872626,HER2_low
ACH-000212,CAL120,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,MUBRITINIB (BRD:BRD-K19061412-001-02-4),0.503782730010013,4.591308404185142,HER2_low
ACH-000856,CAL51,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,MUBRITINIB (BRD:BRD-K19061412-001-02-4),0.535499547700774,6.273094358271646,HER2_mid
ACH-000783,CAMA1,Breast,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,MUBRITINIB (BRD:BRD-K19061412-001-02-4),0.735042394738915,6.0496373016547365,HER2_mid
ACH-000117,EFM192A,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,MUBRITINIB (BRD:BRD-K19061412-001-02-4),0.970491194542588,11.393856978544296,HER2_high
ACH-000374,HCC1143,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,MUBRITINIB (BRD:BRD-K19061412-001-02-4),0.569819523208052,5.127798338365821,HER2_mid
ACH-000277,HCC1419,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,MUBRITINIB (BRD:BRD-K19061412-001-02-4),0.579470419229019,11.642241271184114,HER2_high
ACH-000352,HCC1428,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,MUBRITINIB (BRD:BRD-K19061412-001-02-4),0.557641128385963,5.314957492109641,HER2_mid
ACH-000624,HCC1806,Breast,Breast Ductal Carcinoma In Situ,Breast Ductal Carcinoma In Situ,MUBRITINIB (BRD:BRD-K19061412-001-02-4),0.932660685436315,4.90433958030868,HER2_mid
ACH-000223,HCC1937,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,MUBRITINIB (BRD:BRD-K19061412-001-02-4),0.735577887854179,5.580531438155187,HER2_mid
ACH-000276,HCC38,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,MUBRITINIB (BRD:BRD-K19061412-001-02-4),0.757112969502473,7.114356612854375,HER2_mid
ACH-000643,HDQP1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,MUBRITINIB (BRD:BRD-K19061412-001-02-4),0.684603819475158,5.40356427614107,HER2_mid
ACH-000759,MDAMB175VII,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,MUBRITINIB (BRD:BRD-K19061412-001-02-4),0.712831496179658,7.454776342678837,HER2_high
ACH-000768,MDAMB231,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,MUBRITINIB (BRD:BRD-K19061412-001-02-4),0.594088748104752,4.596684735567345,HER2_mid
ACH-000573,MDAMB436,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",MUBRITINIB (BRD:BRD-K19061412-001-02-4),0.685443936157397,3.871557840445523,HER2_low
ACH-000849,MDAMB468,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,MUBRITINIB (BRD:BRD-K19061412-001-02-4),0.55682125728125,4.546999379348131,HER2_low
ACH-000147,T47D,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,MUBRITINIB (BRD:BRD-K19061412-001-02-4),0.465981598823546,6.285341180473159,HER2_mid
ACH-000097,ZR751,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,MUBRITINIB (BRD:BRD-K19061412-001-02-4),0.534681996577707,6.766449400825998,HER2_mid
ACH-000019,MCF7,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,MUBRITINIB (BRD:BRD-K19061412-001-02-4),0.635793100268442,5.398114325909374,HER2_mid
ACH-000927,BT474,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,DARAPLADIB (BRD:BRD-K19085898-001-01-8),0.938061652709943,10.471726012618872,HER2_high
ACH-000288,BT549,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",DARAPLADIB (BRD:BRD-K19085898-001-01-8),0.88577826108962,4.085560624872626,HER2_low
ACH-000212,CAL120,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,DARAPLADIB (BRD:BRD-K19085898-001-01-8),0.966003396158888,4.591308404185142,HER2_low
ACH-000856,CAL51,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,DARAPLADIB (BRD:BRD-K19085898-001-01-8),0.954399918623094,6.273094358271646,HER2_mid
ACH-000783,CAMA1,Breast,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,DARAPLADIB (BRD:BRD-K19085898-001-01-8),0.951830837091262,6.0496373016547365,HER2_mid
ACH-000374,HCC1143,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,DARAPLADIB (BRD:BRD-K19085898-001-01-8),0.898899668749464,5.127798338365821,HER2_mid
ACH-000277,HCC1419,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,DARAPLADIB (BRD:BRD-K19085898-001-01-8),0.920939914009972,11.642241271184114,HER2_high
ACH-000352,HCC1428,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,DARAPLADIB (BRD:BRD-K19085898-001-01-8),0.942348042312264,5.314957492109641,HER2_mid
ACH-000624,HCC1806,Breast,Breast Ductal Carcinoma In Situ,Breast Ductal Carcinoma In Situ,DARAPLADIB (BRD:BRD-K19085898-001-01-8),0.886024283412712,4.90433958030868,HER2_mid
ACH-000223,HCC1937,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,DARAPLADIB (BRD:BRD-K19085898-001-01-8),0.945229813228396,5.580531438155187,HER2_mid
ACH-000711,JIMT1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,DARAPLADIB (BRD:BRD-K19085898-001-01-8),0.93476297701155,8.432587832060696,HER2_high
ACH-000759,MDAMB175VII,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,DARAPLADIB (BRD:BRD-K19085898-001-01-8),0.931236039400213,7.454776342678837,HER2_high
ACH-000768,MDAMB231,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,DARAPLADIB (BRD:BRD-K19085898-001-01-8),0.921176258806598,4.596684735567345,HER2_mid
ACH-000573,MDAMB436,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",DARAPLADIB (BRD:BRD-K19085898-001-01-8),0.977649175558946,3.871557840445523,HER2_low
ACH-000849,MDAMB468,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,DARAPLADIB (BRD:BRD-K19085898-001-01-8),0.916529015712264,4.546999379348131,HER2_low
ACH-000097,ZR751,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,DARAPLADIB (BRD:BRD-K19085898-001-01-8),0.930560712777957,6.766449400825998,HER2_mid
ACH-000019,MCF7,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,DARAPLADIB (BRD:BRD-K19085898-001-01-8),0.930201943370059,5.398114325909374,HER2_mid
ACH-000783,CAMA1,Breast,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,SALVINORIN-A (BRD:BRD-K19284129-001-02-6),0.847718480630558,6.0496373016547365,HER2_mid
ACH-000276,HCC38,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,SALVINORIN-A (BRD:BRD-K19284129-001-02-6),0.998543414363135,7.114356612854375,HER2_mid
ACH-000721,HMC18,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,SALVINORIN-A (BRD:BRD-K19284129-001-02-6),0.966600669804415,3.5059925243950385,HER2_low
ACH-000849,MDAMB468,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,SALVINORIN-A (BRD:BRD-K19284129-001-02-6),0.909621233574434,4.546999379348131,HER2_low
ACH-000019,MCF7,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,SALVINORIN-A (BRD:BRD-K19284129-001-02-6),0.883396716635841,5.398114325909374,HER2_mid
ACH-000927,BT474,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,GOSSYPOL (BRD:BRD-K19295594-015-14-3),0.779363744877969,10.471726012618872,HER2_high
ACH-000288,BT549,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",GOSSYPOL (BRD:BRD-K19295594-015-14-3),0.824033812129845,4.085560624872626,HER2_low
ACH-000212,CAL120,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,GOSSYPOL (BRD:BRD-K19295594-015-14-3),0.836017115308173,4.591308404185142,HER2_low
ACH-000856,CAL51,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,GOSSYPOL (BRD:BRD-K19295594-015-14-3),0.797452625300906,6.273094358271646,HER2_mid
ACH-000783,CAMA1,Breast,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,GOSSYPOL (BRD:BRD-K19295594-015-14-3),0.834113536559698,6.0496373016547365,HER2_mid
ACH-000117,EFM192A,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,GOSSYPOL (BRD:BRD-K19295594-015-14-3),0.964539414942724,11.393856978544296,HER2_high
ACH-000374,HCC1143,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,GOSSYPOL (BRD:BRD-K19295594-015-14-3),0.842011861787138,5.127798338365821,HER2_mid
ACH-000277,HCC1419,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,GOSSYPOL (BRD:BRD-K19295594-015-14-3),0.792574132280231,11.642241271184114,HER2_high
ACH-000352,HCC1428,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,GOSSYPOL (BRD:BRD-K19295594-015-14-3),0.78263804115872,5.314957492109641,HER2_mid
ACH-000624,HCC1806,Breast,Breast Ductal Carcinoma In Situ,Breast Ductal Carcinoma In Situ,GOSSYPOL (BRD:BRD-K19295594-015-14-3),0.822206399366601,4.90433958030868,HER2_mid
ACH-000223,HCC1937,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,GOSSYPOL (BRD:BRD-K19295594-015-14-3),0.790505095619363,5.580531438155187,HER2_mid
ACH-000276,HCC38,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,GOSSYPOL (BRD:BRD-K19295594-015-14-3),0.85585842218978,7.114356612854375,HER2_mid
ACH-000643,HDQP1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,GOSSYPOL (BRD:BRD-K19295594-015-14-3),0.836682771783706,5.40356427614107,HER2_mid
ACH-000759,MDAMB175VII,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,GOSSYPOL (BRD:BRD-K19295594-015-14-3),0.806697774648178,7.454776342678837,HER2_high
ACH-000768,MDAMB231,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,GOSSYPOL (BRD:BRD-K19295594-015-14-3),0.828776553335994,4.596684735567345,HER2_mid
ACH-000573,MDAMB436,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",GOSSYPOL (BRD:BRD-K19295594-015-14-3),0.846321058348596,3.871557840445523,HER2_low
ACH-000849,MDAMB468,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,GOSSYPOL (BRD:BRD-K19295594-015-14-3),0.825773434687746,4.546999379348131,HER2_low
ACH-000147,T47D,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,GOSSYPOL (BRD:BRD-K19295594-015-14-3),0.807352897714011,6.285341180473159,HER2_mid
ACH-000097,ZR751,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,GOSSYPOL (BRD:BRD-K19295594-015-14-3),0.794055045601101,6.766449400825998,HER2_mid
ACH-000019,MCF7,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,GOSSYPOL (BRD:BRD-K19295594-015-14-3),0.745097814424841,5.398114325909374,HER2_mid
ACH-000288,BT549,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",FR-139317 (BRD:BRD-K19318328-001-01-3),0.873737864372536,4.085560624872626,HER2_low
ACH-000374,HCC1143,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,FR-139317 (BRD:BRD-K19318328-001-01-3),0.83963097972354,5.127798338365821,HER2_mid
ACH-000352,HCC1428,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,FR-139317 (BRD:BRD-K19318328-001-01-3),0.983369336871134,5.314957492109641,HER2_mid
ACH-000624,HCC1806,Breast,Breast Ductal Carcinoma In Situ,Breast Ductal Carcinoma In Situ,FR-139317 (BRD:BRD-K19318328-001-01-3),0.887021746955202,4.90433958030868,HER2_mid
ACH-000223,HCC1937,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,FR-139317 (BRD:BRD-K19318328-001-01-3),0.850887322674989,5.580531438155187,HER2_mid
ACH-000276,HCC38,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,FR-139317 (BRD:BRD-K19318328-001-01-3),0.855691196306201,7.114356612854375,HER2_mid
ACH-000768,MDAMB231,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,FR-139317 (BRD:BRD-K19318328-001-01-3),0.897488830115914,4.596684735567345,HER2_mid
ACH-000573,MDAMB436,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",FR-139317 (BRD:BRD-K19318328-001-01-3),0.87045432478009,3.871557840445523,HER2_low
ACH-000849,MDAMB468,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,FR-139317 (BRD:BRD-K19318328-001-01-3),0.675287632845962,4.546999379348131,HER2_low
ACH-000019,MCF7,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,FR-139317 (BRD:BRD-K19318328-001-01-3),0.949570697444358,5.398114325909374,HER2_mid
ACH-000288,BT549,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",RKI-1447 (BRD:BRD-K19333160-001-01-3),0.807691997049845,4.085560624872626,HER2_low
ACH-000352,HCC1428,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,RKI-1447 (BRD:BRD-K19333160-001-01-3),0.85932919008268,5.314957492109641,HER2_mid
ACH-000624,HCC1806,Breast,Breast Ductal Carcinoma In Situ,Breast Ductal Carcinoma In Situ,RKI-1447 (BRD:BRD-K19333160-001-01-3),0.999668099821073,4.90433958030868,HER2_mid
ACH-000223,HCC1937,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,RKI-1447 (BRD:BRD-K19333160-001-01-3),0.916738507807596,5.580531438155187,HER2_mid
ACH-000573,MDAMB436,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",RKI-1447 (BRD:BRD-K19333160-001-01-3),0.933155813133678,3.871557840445523,HER2_low
ACH-000849,MDAMB468,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,RKI-1447 (BRD:BRD-K19333160-001-01-3),0.967902874495879,4.546999379348131,HER2_low
ACH-000147,T47D,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,RKI-1447 (BRD:BRD-K19333160-001-01-3),0.929751485583553,6.285341180473159,HER2_mid
ACH-000097,ZR751,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,RKI-1447 (BRD:BRD-K19333160-001-01-3),0.956925646717002,6.766449400825998,HER2_mid
ACH-000019,MCF7,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,RKI-1447 (BRD:BRD-K19333160-001-01-3),0.855525816419603,5.398114325909374,HER2_mid
ACH-000019,MCF7,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,COLFORSIN-DAPROATE (BRD:BRD-K19388745-003-01-7),0.861703612232423,5.398114325909374,HER2_mid
ACH-000276,HCC38,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,SB-242235 (BRD:BRD-K19412355-001-01-0),0.990278575967905,7.114356612854375,HER2_mid
ACH-000643,HDQP1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,SB-242235 (BRD:BRD-K19412355-001-01-0),0.812276090145527,5.40356427614107,HER2_mid
ACH-000147,T47D,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,SB-242235 (BRD:BRD-K19412355-001-01-0),0.955368580442211,6.285341180473159,HER2_mid
ACH-000097,ZR751,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,SB-242235 (BRD:BRD-K19412355-001-01-0),0.982956957373916,6.766449400825998,HER2_mid
ACH-000288,BT549,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",AZ-10353926 (BRD:BRD-K19540840-001-09-4),0.8408468789357463,4.085560624872626,HER2_low
ACH-000212,CAL120,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,AZ-10353926 (BRD:BRD-K19540840-001-09-4),0.8406698987050297,4.591308404185142,HER2_low
ACH-000856,CAL51,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,AZ-10353926 (BRD:BRD-K19540840-001-09-4),0.8515628308547686,6.273094358271646,HER2_mid
ACH-000374,HCC1143,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,AZ-10353926 (BRD:BRD-K19540840-001-09-4),0.8343216846389752,5.127798338365821,HER2_mid
ACH-000277,HCC1419,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,AZ-10353926 (BRD:BRD-K19540840-001-09-4),0.802622136313552,11.642241271184114,HER2_high
ACH-000624,HCC1806,Breast,Breast Ductal Carcinoma In Situ,Breast Ductal Carcinoma In Situ,AZ-10353926 (BRD:BRD-K19540840-001-09-4),0.8064954582592052,4.90433958030868,HER2_mid
ACH-000223,HCC1937,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,AZ-10353926 (BRD:BRD-K19540840-001-09-4),0.8128708062141748,5.580531438155187,HER2_mid
ACH-000276,HCC38,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,AZ-10353926 (BRD:BRD-K19540840-001-09-4),0.8250836665448359,7.114356612854375,HER2_mid
ACH-000643,HDQP1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,AZ-10353926 (BRD:BRD-K19540840-001-09-4),0.7820598684522795,5.40356427614107,HER2_mid
ACH-000721,HMC18,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,AZ-10353926 (BRD:BRD-K19540840-001-09-4),0.9002252178543025,3.5059925243950385,HER2_low
ACH-000711,JIMT1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,AZ-10353926 (BRD:BRD-K19540840-001-09-4),0.828852780448847,8.432587832060696,HER2_high
ACH-000759,MDAMB175VII,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,AZ-10353926 (BRD:BRD-K19540840-001-09-4),0.8319511106193006,7.454776342678837,HER2_high
ACH-000768,MDAMB231,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,AZ-10353926 (BRD:BRD-K19540840-001-09-4),0.93293619334825,4.596684735567345,HER2_mid
ACH-000573,MDAMB436,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",AZ-10353926 (BRD:BRD-K19540840-001-09-4),0.9865186898294248,3.871557840445523,HER2_low
ACH-000849,MDAMB468,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,AZ-10353926 (BRD:BRD-K19540840-001-09-4),0.9624470904083294,4.546999379348131,HER2_low
ACH-000147,T47D,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,AZ-10353926 (BRD:BRD-K19540840-001-09-4),0.940236374862923,6.285341180473159,HER2_mid
ACH-000019,MCF7,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,AZ-10353926 (BRD:BRD-K19540840-001-09-4),0.9181496047873816,5.398114325909374,HER2_mid
ACH-000783,CAMA1,Breast,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,CREATINE (BRD:BRD-K19615002-001-02-3),0.900145065077528,6.0496373016547365,HER2_mid
ACH-000019,MCF7,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,CREATINE (BRD:BRD-K19615002-001-02-3),0.990666231772041,5.398114325909374,HER2_mid
ACH-000288,BT549,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",GGTI-298 (BRD:BRD-K19669037-001-01-1),0.922883030696366,4.085560624872626,HER2_low
ACH-000856,CAL51,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,GGTI-298 (BRD:BRD-K19669037-001-01-1),0.856584167766337,6.273094358271646,HER2_mid
ACH-000374,HCC1143,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,GGTI-298 (BRD:BRD-K19669037-001-01-1),0.886469593301931,5.127798338365821,HER2_mid
ACH-000352,HCC1428,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,GGTI-298 (BRD:BRD-K19669037-001-01-1),0.928301368262159,5.314957492109641,HER2_mid
