compound,n_total_spearman,unique_cell_lines_spearman,spearman_rho,spearman_p,direction,spearman_fdr,significant_fdr_0_05_spearman,significant_p_0_05_spearman,significant_p_0_10_spearman,n_total_mw,unique_cell_lines_mw,n_high,n_low,auc_mean_high,auc_mean_low,auc_median_high,auc_median_low,delta_mean_high_minus_low,delta_median_high_minus_low,mw_p,mw_fdr,significant_fdr_0_05_mw,significant_p_0_05_mw,significant_p_0_10_mw
THIOSTREPTON (BRD:BRD-K58049875-001-04-7),19,19,0.3666666666666667,0.12256059977421578,positive,0.5122689187573556,False,False,False,7.0,7.0,3.0,4.0,0.8450434935618126,0.798375223520003,0.825175344018303,0.7876042786112465,0.04666827004180962,0.03757106540705646,0.22857142857142856,0.519205298013245,False,False,False
THIRAM (BRD:BRD-K29254801-001-14-7),19,19,-0.07368421052631578,0.7643412715216654,negative,0.9360795322519148,False,False,False,6.0,6.0,3.0,3.0,0.588295382026763,0.5813282022490084,0.571370073286473,0.531043506360365,0.0069671797777546285,0.04032656692610803,0.7,0.9164122137404579,False,False,False
THONZONIUM (BRD:BRD-K13387373-004-14-5),20,20,0.5729323308270676,0.008278787429483691,positive,0.1827542325058525,False,True,True,7.0,7.0,3.0,4.0,0.8555134717212715,0.8139741831003743,0.845606351211676,0.8112856370495525,0.041539288620897175,0.03432071416212357,0.11428571428571428,0.3733333333333333,False,False,False
TIDEGLUSIB (BRD:BRD-K81330143-001-04-8),15,15,0.11071428571428568,0.6944626472070964,positive,0.9086723568633107,False,False,False,,,,,,,,,,,,,,,
TIOGUANINE (BRD:BRD-K75649340-001-13-1),13,13,-0.03296703296703297,0.9148564744875124,negative,0.9779882166736967,False,False,False,,,,,,,,,,,,,,,
TIOTIDINE (BRD:BRD-K15071410-001-01-1),15,15,0.08214285714285713,0.7710285652881773,positive,0.9382723639905493,False,False,False,,,,,,,,,,,,,,,
TIPIFARNIB (BRD:BRD-K62965247-001-04-9),19,19,0.4350877192982456,0.06263930438145028,positive,0.3841007345056986,False,False,True,6.0,6.0,3.0,3.0,0.8869601446993931,0.7061402043144547,0.910466430704835,0.662278042252559,0.18081994038493843,0.24818838845227598,0.1,0.3733333333333333,False,False,False
TIPIRACIL (BRD:BRD-K11973162-003-01-8),21,21,-0.10259740259740259,0.6580970577075416,negative,0.8858227163959744,False,False,False,8.0,8.0,3.0,5.0,0.821595975836659,0.8325954655998695,0.823851893871974,0.826909002177011,-0.010999489763210524,-0.0030571083050370262,0.7857142857142857,0.9556737588652482,False,False,False
TIPRANAVIR (BRD:BRD-A10039652-001-01-2),10,10,0.06666666666666665,0.8548130882487427,positive,0.9639855930264206,False,False,False,,,,,,,,,,,,,,,
TIVANTINIB (BRD:BRD-K33379087-001-07-5),18,18,0.5583075335397317,0.01603820039772077,positive,0.2441677750204731,False,True,True,,,,,,,,,,,,,,,
TMC-353121 (BRD:BRD-K66097663-001-01-8),20,20,-0.306766917293233,0.18832319847855758,negative,0.604994430854705,False,False,False,7.0,7.0,3.0,4.0,0.8410768331680093,0.8791894890668878,0.840323804683925,0.8855460867534275,-0.03811265589887847,-0.04522228206950252,0.22857142857142856,0.519205298013245,False,False,False
TOFOGLIFLOZIN (BRD:BRD-K96344439-002-02-7),10,10,-0.17575757575757575,0.6271883447764846,negative,0.8680420365534922,False,False,False,,,,,,,,,,,,,,,
TOPOTECAN (BRD:BRD-K55696337-003-24-4),22,22,0.5652173913043479,0.006122602001517651,positive,0.1697360530283357,False,True,True,8.0,8.0,3.0,5.0,0.7622127853506823,0.4499552730166959,0.77099657049264,0.489008464271443,0.31225751233398635,0.281988106221197,0.03571428571428571,0.33220338983050846,False,True,True
TOREMIFENE (BRD:BRD-K51350053-048-16-5),21,21,0.2324675324675325,0.31055989862791317,positive,0.7273113963580073,False,False,False,8.0,8.0,3.0,5.0,0.9004757787401436,0.895147855859139,0.922118470791066,0.905869408763809,0.0053279228810045876,0.016249062027257066,0.5714285714285714,0.8340425531914892,False,False,False
TORIN-1 (BRD:BRD-K40175214-001-11-6),22,22,-0.383399209486166,0.07817838660087374,negative,0.41825598861034996,False,False,True,8.0,8.0,3.0,5.0,0.5760835375406704,0.6259778257929789,0.575784801737212,0.629873193387972,-0.04989428825230846,-0.05408839165075996,0.39285714285714285,0.638139534883721,False,False,False
TORIN-2 (BRD:BRD-K68174511-001-06-6),21,21,-0.24545454545454545,0.28351670883126684,negative,0.7032170053314849,False,False,False,7.0,7.0,3.0,4.0,0.6355811176060869,0.6448702935806996,0.634144006899979,0.6367206064355015,-0.009289175974612651,-0.0025765995355225835,1.0,1.0,False,False,False
TOSEDOSTAT (BRD:BRD-K92241597-001-06-0),21,21,0.4051948051948052,0.0684236454174195,positive,0.4082302628620367,False,False,True,,,,,,,,,,,,,,,
TPCA-1 (BRD:BRD-K51575138-001-13-2),16,16,0.37941176470588234,0.1472271338628926,positive,0.5647263232076876,False,False,False,,,,,,,,,,,,,,,
TRANILAST (BRD:BRD-K17849083-001-32-9),21,21,0.43636363636363634,0.04796935978332507,positive,0.3525300458925629,False,True,True,,,,,,,,,,,,,,,
TRAPIDIL (BRD:BRD-K95763993-001-19-3),14,14,0.24835164835164836,0.3919195389384575,positive,0.7690332286281288,False,False,False,,,,,,,,,,,,,,,
TREMORINE (BRD:BRD-K08619838-300-05-7),18,18,-0.29411764705882354,0.23614329729664102,negative,0.6598561123827026,False,False,False,6.0,6.0,3.0,3.0,0.8456790265387264,0.8686801946163163,0.84631315739747,0.847893505309186,-0.023001168077589895,-0.001580347911715907,0.7,0.9164122137404579,False,False,False
TRIAPINE (BRD:BRD-K01669786-001-02-2),20,20,0.27368421052631575,0.24296636906130653,positive,0.6680064625656237,False,False,False,,,,,,,,,,,,,,,
TRICHOSTATIN-A (BRD:BRD-K68202742-001-16-5),19,19,0.1701754385964912,0.4860995397874448,positive,0.804321107938609,False,False,False,7.0,7.0,3.0,4.0,0.5995024707110407,0.5856813030692964,0.600229491344508,0.564754326268657,0.013821167641744236,0.03547516507585102,0.4,0.638139534883721,False,False,False
TRICIRIBINE (BRD:BRD-K80431395-001-07-3),21,21,-0.04155844155844156,0.858047776266044,negative,0.9656166069742551,False,False,False,,,,,,,,,,,,,,,
TRICLABENDAZOLE (BRD:BRD-K81916719-001-13-9),20,20,-0.03609022556390977,0.8799311955207729,negative,0.9736582025624593,False,False,False,,,,,,,,,,,,,,,
TRIFLURIDINE (BRD:BRD-K03243820-001-23-8),19,19,0.1456140350877193,0.5519696732095334,positive,0.8343473658608532,False,False,False,,,,,,,,,,,,,,,
TRIPTOLIDE (BRD:BRD-K39484304-001-16-5),21,21,0.34155844155844156,0.12967786415595978,positive,0.530118305785706,False,False,False,7.0,7.0,3.0,4.0,0.3501482748101455,0.0856003738490584,0.3209062551448,0.0462173268722442,0.2645479009610871,0.27468892827255575,0.11428571428571428,0.3733333333333333,False,False,False
TROVAFLOXACIN (BRD:BRD-K00494077-066-01-9),14,14,0.07692307692307693,0.7938058883554534,positive,0.9402289225394803,False,False,False,7.0,7.0,3.0,4.0,0.902420375672766,0.8725677341306762,0.859009563895067,0.8674834085552581,0.029852641542089775,-0.008473844660191077,1.0,1.0,False,False,False
TRYPTANTHRIN (BRD:BRD-K76973696-001-12-6),20,20,-0.013533834586466165,0.9548397533571387,negative,0.9893725661698659,False,False,False,7.0,7.0,3.0,4.0,0.821547863156494,0.8214408119019221,0.850327213879982,0.8182895068600865,0.00010705125457188824,0.0320377070198955,1.0,1.0,False,False,False
TU-2100 (BRD:BRD-K44590731-001-01-7),10,10,0.13939393939393938,0.7009318849100584,positive,0.9101806681993847,False,False,False,,,,,,,,,,,,,,,
TUCATINIB (BRD:BRD-K26026438-001-01-0),21,21,-0.6597402597402597,0.0011382402645393446,negative,0.09724142871853086,False,True,True,8.0,8.0,3.0,5.0,0.7279584974767846,0.8961828016092692,0.6912884420880188,0.906733126252985,-0.16822430413248457,-0.2154446841649662,0.07142857142857142,0.35,False,False,True
TW 37 (BRD:BRD-K28360340-001-08-3),20,20,0.0015037593984962405,0.9949797739432688,positive,0.9972385248489288,False,False,False,,,,,,,,,,,,,,,
TWS-119 (BRD:BRD-K94176593-001-09-4),11,11,-0.14545454545454548,0.6695786456420787,negative,0.8944648353238998,False,False,False,,,,,,,,,,,,,,,
TYRPHOSTIN-A9 (BRD:BRD-K40255344-001-17-6),21,21,0.08311688311688312,0.7202033241160488,positive,0.9197616372409537,False,False,False,8.0,8.0,3.0,5.0,0.8260713226241716,0.810708926691734,0.821049228563024,0.824419288305156,0.0153623959324376,-0.0033700597421320033,1.0,1.0,False,False,False
TYRPHOSTIN-AG-1296 (BRD:BRD-K76064317-001-07-3),18,18,0.3766769865841073,0.12337214538125062,positive,0.5122689187573556,False,False,False,,,,,,,,,,,,,,,
TYRPHOSTIN-AG-1478 (BRD:BRD-K68336408-001-10-9),20,20,-0.009022556390977442,0.9698849998123449,negative,0.9917954842683878,False,False,False,,,,,,,,,,,,,,,
TYRPHOSTIN-AG-99 (BRD:BRD-K60184833-001-05-6),20,20,0.08120300751879699,0.733607630478017,positive,0.9231732340606531,False,False,False,,,,,,,,,,,,,,,
U-0126 (BRD:BRD-K18787491-001-08-6),16,16,0.4088235294117647,0.11588783814878345,positive,0.5051310020891897,False,False,False,7.0,7.0,3.0,4.0,0.938410649223239,0.8657055078607672,0.962017825352424,0.8664813942581184,0.07270514136247186,0.09553643109430554,0.22857142857142856,0.519205298013245,False,False,False
U-0126 (BRD:BRD-K91701654-001-03-1),14,14,-0.07692307692307693,0.7938058883554534,negative,0.9402289225394803,False,False,False,,,,,,,,,,,,,,,
UK-383367 (BRD:BRD-K06294530-001-01-5),10,10,-0.07878787878787878,0.8287173946974606,negative,0.9528091920805439,False,False,False,,,,,,,,,,,,,,,
UNBS-5162 (BRD:BRD-K30933884-001-01-0),16,16,-0.0029411764705882353,0.9913748045563624,negative,0.9970679177476885,False,False,False,,,,,,,,,,,,,,,
UNC0631 (BRD:BRD-K13060017-001-01-3),21,21,0.2558441558441559,0.26297294224172296,positive,0.6830530000476708,False,False,False,,,,,,,,,,,,,,,
UNC2250 (BRD:BRD-K01773560-001-02-4),10,10,-0.5757575757575757,0.08155281477260244,negative,0.42359491437769387,False,False,True,,,,,,,,,,,,,,,
VALNEMULIN (BRD:BRD-K33813875-003-01-8),15,15,0.24285714285714283,0.38312834183934164,positive,0.7663692375297371,False,False,False,,,,,,,,,,,,,,,
VALRUBICIN (BRD:BRD-K72951360-001-01-4),21,21,0.2,0.38472423043145215,positive,0.7663692375297371,False,False,False,7.0,7.0,3.0,4.0,0.7619465448079724,0.6609454722186311,0.754033847326003,0.653318390801982,0.10100107258934132,0.10071545652402103,0.05714285714285714,0.33220338983050846,False,False,True
VANDETANIB (BRD:BRD-K77625799-001-07-7),18,18,-0.5397316821465429,0.020782714646741186,negative,0.2593858020170157,False,True,True,7.0,7.0,3.0,4.0,0.8513954960324779,0.9601248887223408,0.8409972722312077,0.9484389158304679,-0.10872939268986292,-0.10744164359926023,0.4,0.638139534883721,False,False,False
VANOXERINE (BRD:BRD-K32501161-300-06-2),21,21,-0.033766233766233764,0.8844723124673912,negative,0.9746808320652924,False,False,False,,,,,,,,,,,,,,,
VATALANIB (BRD:BRD-K70163715-300-05-7),17,17,0.18382352941176472,0.4800344013399135,positive,0.8027848037559537,False,False,False,,,,,,,,,,,,,,,
VE 821 (BRD:BRD-K26756394-001-02-2),12,12,0.04195804195804196,0.8969858708195542,positive,0.9746808320652924,False,False,False,,,,,,,,,,,,,,,
VELBAN (BRD:BRD-K06519765-065-01-6),21,21,0.7142857142857142,0.00027542157748998224,positive,0.06918380437820139,False,True,True,8.0,8.0,3.0,5.0,0.6342851750863927,0.336962871599765,0.68065142152417,0.309593249505525,0.2973223034866277,0.371058172018645,0.03571428571428571,0.33220338983050846,False,True,True
VENETOCLAX (BRD:BRD-K62391742-001-09-7),16,16,-0.28823529411764703,0.27898445973708325,negative,0.6939247266136465,False,False,False,,,,,,,,,,,,,,,
VER-49009 (BRD:BRD-K38548312-001-01-0),19,19,0.29298245614035084,0.22348375285394131,positive,0.6534309727484443,False,False,False,,,,,,,,,,,,,,,
VERUBULIN (BRD:BRD-K42673188-001-01-1),21,21,0.548051948051948,0.010108159690260715,positive,0.20756988387209793,False,True,True,8.0,8.0,3.0,5.0,0.5946201535373823,0.30952489968072155,0.598982168700051,0.281035019342229,0.28509525385666074,0.31794714935782203,0.03571428571428571,0.33220338983050846,False,True,True
VIDARABINE (BRD:BRD-K72093121-001-16-3),16,16,-0.1323529411764706,0.6251064291516133,negative,0.8678757499070354,False,False,False,,,,,,,,,,,,,,,
VINCRISTINE (BRD:BRD-K12251893-065-04-7),20,20,0.4060150375939849,0.0756893721143978,positive,0.4158424847475296,False,False,True,8.0,8.0,3.0,5.0,0.6651868946082613,0.30223855554099266,0.707243624296141,0.213902227713162,0.36294833906726864,0.49334139658297893,0.03571428571428571,0.33220338983050846,False,True,True
VINDESINE (BRD:BRD-K59753975-001-02-6),21,21,0.6038961038961038,0.0037439776277835356,positive,0.15742534501585057,False,True,True,8.0,8.0,3.0,5.0,0.7209261645763609,0.42159503669659903,0.768388722091438,0.363532465527401,0.2993311278797619,0.40485625656403706,0.03571428571428571,0.33220338983050846,False,True,True
VINFLUNINE (BRD:BRD-K64120610-001-01-4),22,22,0.5008469791078487,0.017583589103802363,positive,0.24644935204218232,False,True,True,8.0,8.0,3.0,5.0,0.8183197137109223,0.5604279255384886,0.906758918129703,0.546445708489661,0.25789178817243363,0.360313209640042,0.07142857142857142,0.35,False,False,True
VISMODEGIB (BRD:BRD-K44827188-001-06-0),17,17,0.004901960784313726,0.9851029592703197,positive,0.9957645606687721,False,False,False,8.0,8.0,3.0,5.0,0.9496083787802169,0.9387289062110888,0.959307704831808,0.9339016724912486,0.010879472569128024,0.025406032340559492,0.7857142857142857,0.9556737588652482,False,False,False
VISTUSERTIB (BRD:BRD-K99113996-001-02-0),15,15,-0.028571428571428564,0.9194899083821858,negative,0.9785339457396024,False,False,False,,,,,,,,,,,,,,,
VLX-600 (BRD:BRD-K89053832-001-01-0),17,17,0.4852941176470589,0.048308194284258345,positive,0.3525300458925629,False,True,True,,,,,,,,,,,,,,,
VOLASERTIB (BRD:BRD-K69776681-001-03-8),11,11,0.5181818181818182,0.1024915397909638,positive,0.466494998120727,False,False,False,,,,,,,,,,,,,,,
VORELOXIN (BRD:BRD-K23677682-003-01-2),18,18,0.20123839009287925,0.42328766928815764,positive,0.7784837999874641,False,False,False,,,,,,,,,,,,,,,
VORINOSTAT (BRD:BRD-K81418486-001-44-2),19,19,0.11754385964912278,0.631764158507994,positive,0.8680420365534922,False,False,False,,,,,,,,,,,,,,,
VTP-27999 (BRD:BRD-K81694556-003-01-9),16,16,-0.011764705882352941,0.9655081698956275,negative,0.9917954842683878,False,False,False,,,,,,,,,,,,,,,
VU0238429 (BRD:BRD-K24187789-001-01-7),21,21,-0.08311688311688312,0.7202033241160488,negative,0.9197616372409537,False,False,False,8.0,8.0,3.0,5.0,0.8278518090159244,0.7749991985034852,0.834147222886197,0.775155085321406,0.05285261051243917,0.05899213756479105,0.14285714285714285,0.3951612903225806,False,False,False
VU0364770 (BRD:BRD-K66527818-001-02-6),16,16,0.07647058823529412,0.778340980960703,positive,0.9382723639905493,False,False,False,,,,,,,,,,,,,,,
VX-765 (BRD:BRD-K26712974-001-01-5),14,14,0.47252747252747257,0.0879674246125423,positive,0.4388431408636997,False,False,True,,,,,,,,,,,,,,,
WAY-170523 (BRD:BRD-K36198571-001-02-0),19,19,-0.3175438596491228,0.18524679262954077,negative,0.604994430854705,False,False,False,7.0,7.0,3.0,4.0,0.8109134378120704,0.8971779351948868,0.806766417175358,0.8802505434081616,-0.08626449738281639,-0.07348412623280354,0.11428571428571428,0.3733333333333333,False,False,False
WAY-600 (BRD:BRD-K85920262-001-02-1),18,18,-0.4716202270381837,0.048168976789553265,negative,0.3525300458925629,False,True,True,7.0,7.0,3.0,4.0,0.7917859477685639,0.856090724663559,0.793864904928453,0.8660616186378496,-0.06430477689499503,-0.07219671370939662,0.11428571428571428,0.3733333333333333,False,False,False
WP1066 (BRD:BRD-K05445342-001-05-3),22,22,-0.17108977978543197,0.4464902890766695,negative,0.780776068598229,False,False,False,8.0,8.0,3.0,5.0,0.7697398821207143,0.7833877857726764,0.759799440528039,0.774012108875336,-0.013647903651962112,-0.014212668347296953,0.5714285714285714,0.8340425531914892,False,False,False
WP1130 (BRD:BRD-K43644456-001-04-0),22,22,0.6442687747035574,0.0012113881267314152,positive,0.09724142871853086,False,True,True,8.0,8.0,3.0,5.0,0.7903730826286056,0.6968874663440007,0.796624469247416,0.698229436110131,0.09348561628460494,0.09839503313728504,0.03571428571428571,0.33220338983050846,False,True,True
WYE-125132 (BRD:BRD-A45498368-001-07-1),19,19,-0.1456140350877193,0.5519696732095334,negative,0.8343473658608532,False,False,False,7.0,7.0,3.0,4.0,0.6767813693485863,0.7142371647533298,0.733593487626876,0.7055363382027785,-0.03745579540474342,0.02805714942409754,0.8571428571428571,0.9639344262295081,False,False,False
WYE-354 (BRD:BRD-K77008974-001-03-2),19,19,-0.23508771929824557,0.33263189836380036,negative,0.7346111921701703,False,False,False,8.0,8.0,3.0,5.0,0.8681173350702561,0.8652755302629517,0.877892057676619,0.889795049291205,0.002841804807304449,-0.011902991614585967,0.7857142857142857,0.9556737588652482,False,False,False
WZ-3146 (BRD:BRD-K73293050-001-03-1),18,18,0.2961816305469556,0.23271685741068446,positive,0.6595505708441295,False,False,False,7.0,7.0,3.0,4.0,0.8371257172743652,0.8045640973638856,0.842425277107557,0.792198853366628,0.03256161991047968,0.050226423740929005,0.22857142857142856,0.519205298013245,False,False,False
WZ-4002 (BRD:BRD-K72420232-001-12-3),12,12,0.09090909090909093,0.7787253962454419,positive,0.9382723639905493,False,False,False,,,,,,,,,,,,,,,
WZ8040 (BRD:BRD-K81728688-001-04-4),19,19,-0.5350877192982456,0.018239096545756575,negative,0.2477711115369701,False,True,True,,,,,,,,,,,,,,,
XANOMELINE (BRD:BRD-K72815923-034-01-2),20,20,0.19849624060150375,0.4015036070038972,positive,0.7734882591591963,False,False,False,,,,,,,,,,,,,,,
XILOBAM (BRD:BRD-K79633074-001-01-8),14,14,0.3494505494505495,0.22068999774644735,positive,0.6474062060136645,False,False,False,,,,,,,,,,,,,,,
XL-647 (BRD:BRD-K03765900-001-01-9),22,22,-0.3156408808582722,0.15244364055052628,negative,0.5677037801887282,False,False,False,8.0,8.0,3.0,5.0,0.7384573982622898,0.887928442941438,0.7428701846777226,0.8824142365993136,-0.14947104467914818,-0.13954405192159103,0.5714285714285714,0.8340425531914892,False,False,False
XL388 (BRD:BRD-K03549949-001-01-0),17,17,-0.3382352941176471,0.18421188285210155,negative,0.604994430854705,False,False,False,,,,,,,,,,,,,,,
XL888 (BRD:BRD-A03506276-001-01-5),21,21,0.1922077922077922,0.4038885272768977,positive,0.7734882591591963,False,False,False,7.0,7.0,3.0,4.0,0.6876994755961796,0.5702274293680798,0.661642749433067,0.581442870999249,0.11747204622809981,0.08019987843381804,0.05714285714285714,0.33220338983050846,False,False,True
Y-27632 (BRD:BRD-K44084986-300-08-4),15,15,0.2571428571428571,0.3548603636506092,positive,0.7508135123045486,False,False,False,,,,,,,,,,,,,,,
YM 201636 (BRD:BRD-K48488978-001-05-3),17,17,0.49509803921568635,0.04331441650993542,positive,0.3525300458925629,False,True,True,,,,,,,,,,,,,,,
YO-01027 (BRD:BRD-K04622161-001-02-3),11,11,0.09090909090909091,0.7903727377532903,positive,0.9402289225394803,False,False,False,,,,,,,,,,,,,,,
ZALEPLON (BRD:BRD-K92657060-001-05-7),13,13,0.2087912087912088,0.493621819356885,positive,0.807040166382094,False,False,False,,,,,,,,,,,,,,,
ZARDAVERINE (BRD:BRD-K37561857-001-15-5),17,17,0.2132352941176471,0.4112256782090655,positive,0.7778704540120908,False,False,False,,,,,,,,,,,,,,,
ZIPRASIDONE (BRD:BRD-K29582115-066-01-2),16,16,0.36764705882352944,0.1612323576755898,positive,0.570562502447072,False,False,False,,,,,,,,,,,,,,,
ZK-811752 (BRD:BRD-K91825936-001-01-2),19,19,0.45964912280701753,0.04770770316578596,positive,0.3525300458925629,False,True,True,,,,,,,,,,,,,,,
ZK-93423 (BRD:BRD-K33882852-003-02-8),21,21,-0.18181818181818182,0.43023793249590314,negative,0.7784837999874641,False,False,False,,,,,,,,,,,,,,,
ZK-93426 (BRD:BRD-K68392338-003-02-0),12,12,-0.44055944055944063,0.1517350357167303,negative,0.5677037801887282,False,False,False,,,,,,,,,,,,,,,
ZM 447439 (BRD:BRD-K72703948-001-10-1),18,18,0.3126934984520124,0.2064536417438368,positive,0.6306617630108551,False,False,False,,,,,,,,,,,,,,,
ZM-306416 (BRD:BRD-K41337261-001-03-0),11,11,0.07272727272727274,0.831716405381337,positive,0.9537734882489877,False,False,False,,,,,,,,,,,,,,,
