"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071375","cellular response to peptide hormone stimulus","52/1533","369/18805",0.140921409214092,1.72865433807632,4.21139786098232,7.26037815507811e-05,0.00919320904006796,0.00799862835822462,"ERBB2/HMGCS2/EPHA5/FGFR3/RET/FBN1/MZB1/PDGFRB/XBP1/PDGFRA/ADCY6/NTRK2/ROS1/FBP1/SCNN1G/PRKCD/DNAI1/FGFR4/SESN3/DDR2/BLVRB/GPT/HDAC9/AGTR1/SLC2A8/SCNN1B/IGFBP1/NR4A1/JAK2/SLC9A1/PDK2/FAT1/STAT3/EPHA1/PIP4K2A/PRKCQ/MAP3K7/ITGB3/SCNN1A/MAP1B/SGCB/AKT1/MUSK/SREBF1/SLC39A14/ADCY8/FOXC2/MAPK3/PRKAA1/CEACAM1/PDPK1/EDN1",52
"GO:1903522","regulation of blood circulation","41/1533","269/18805",0.152416356877323,1.86966052907897,4.27999018434828,7.26223837889578e-05,0.00919320904006796,0.00799862835822462,"ITGA4/STC1/NKX2-5/ISL1/TRPM4/CACNA2D1/RGS4/MMP2/POPDC1/KCNIP1/CACNA1D/SVEP1/HRH1/PER2/RGS2/TBX2/GPD1L/ADM/AGTR1/ADRA1B/CACNA1H/SPTBN4/GCH1/KCNJ8/KCNJ2/TBX18/SLC9A1/ATP2B2/CELF2/SLC8A2/DBH/HEY2/SREBF1/CYSLTR1/THRA/GJC1/RANGRF/TNNT2/FLNA/EDN1/NUP155",41
"GO:0007173","epidermal growth factor receptor signaling pathway","28/1533","158/18805",0.177215189873418,2.17386278249812,4.414345034797,7.34945456800706e-05,0.00919320904006796,0.00799862835822462,"ERBB2/CCDC88A/EPHA5/FGFR3/SPRY2/RET/GRB7/AGR2/PDGFRB/PDGFRA/NTRK2/ROS1/FGFR4/EREG/DDR2/PTK6/CDH13/HIP1R/PLAUR/NPR2/ERRFI1/EPHA1/AKT1/RHBDF1/MUSK/ZGPAT/CEACAM1/PDPK1",28
"GO:0060537","muscle tissue development","60/1533","446/18805",0.134529147982063,1.65024176634226,4.14040347228121,8.16942577731692e-05,0.0100014629622727,0.00870185643827979,"FGF2/P2RX2/LARGE1/TCAP/BTG2/NKX2-5/COL3A1/ISL1/MSC/KCNK2/RGS4/DNER/LOX/BMP2/PDGFRB/S1PR1/PDGFRA/LRP2/CNTNAP1/B4GALNT2/POPDC1/EFEMP2/ERBB3/EGR2/BMP5/EOMES/TGFBR3/VAMP5/RGS2/TBX2/HDAC9/HLX/GREM1/KCNJ8/NR4A1/RARA/TBX18/SLC9A1/AKIRIN1/MSX2/MED1/NPR2/KCNJ11/DKK1/ACTC1/SGCB/DLL1/HEY2/POGLUT1/EYA1/FOXC2/MYORG/GJC1/CALR/XIRP2/PRKAA1/TNNT2/CSRP2/EDN1/ELN",60
"GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","46/1533","316/18805",0.145569620253165,1.78567299990917,4.19617452402738,8.53473511358938e-05,0.0100159347791573,0.00871444776350948,"FGF2/ERBB2/CCDC88A/FGFR3/SPRY2/PROS1/RET/LOX/PDGFC/PDGFRB/XBP1/PDGFRA/LRP2/CAVIN3/NTRK2/FERMT2/ERBB3/SESN3/ADAM8/DCN/CD40/HPSE/DDR2/RGL2/SERPINE2/C1QTNF1/JAK2/ERRFI1/FN1/STAT3/AKT1/PRR5L/PLXNB1/PIK3IP1/CHI3L1/PRR5/BANK1/MYORG/THBS1/CASS4/SMPD3/CEACAM1/PDPK1/EDN1/NEDD4/CCL5",46
"GO:0045860","positive regulation of protein kinase activity","34/1533","210/18805",0.161904761904762,1.98605286863604,4.28091535654646,8.82605390962926e-05,0.0100159347791573,0.00871444776350948,"FGF2/ERBB2/CCDC88A/HMGA2/FBN1/PDGFRB/TLR6/DOK7/PRKCD/RIPK3/EREG/DDR2/NTF3/CAMK1/TRAF4/JAK2/SLC8A2/CENPE/MAP3K7/TOM1L1/ITGB3/RGCC/AKT1/KIF14/SRCIN1/CHI3L1/ADCY8/CCN1/COPS8/LRRK2/THBS1/CASS4/PDPK1/EDN1",34
"GO:0051216","cartilage development","34/1533","210/18805",0.161904761904762,1.98605286863604,4.28091535654646,8.82605390962926e-05,0.0100159347791573,0.00871444776350948,"FGF2/ZEB1/STC1/HMGA2/COL3A1/FGFR3/BMP2/OTOR/ITGB8/CCN3/ADAMTS12/COL2A1/TSKU/BMP6/BMP5/HAND2/SCIN/PRRX1/GREM1/RARA/MSX2/NPR2/ERRFI1/TRPV4/SLC39A14/CHI3L1/CCN1/WNT2B/THRA/MAPK3/SULF1/SMPD3/TRPS1/EDN1",34
"GO:0048568","embryonic organ development","61/1533","457/18805",0.133479212253829,1.63736241776468,4.10936833323882,8.95506090175731e-05,0.0100159347791573,0.00871444776350948,"ZEB1/ZIC1/FOXE1/TCAP/NKX2-5/CXCL8/PAX8/SPRY2/HPN/FBN1/ALX1/COL2A1/PDGFRA/ASCL2/TGFB3/PRDM1/BMP5/HAND2/COBL/EOMES/GATA2/PRRX1/NECTIN3/HOXA9/GDNF/TBX2/ADM/HLX/HOXB9/CTHRC1/RARA/TBX18/SIX3/PDZD7/IFT140/HOXA1/FOXG1/TBX4/ARL13B/MED1/CC2D2A/MMP16/TPRN/RPL10/CSF2/DLL1/AKT1/HEY2/CCN1/USH1C/EYA1/FOXC2/MAPK3/RNF112/THOC5/POU4F3/FOLR1/GLI2/EDN1/SOBP/HOXB1",61
"GO:0030224","monocyte differentiation","11/1533","36/18805",0.305555555555556,3.74818801188664,4.91702037666826,9.05159208404896e-05,0.0100159347791573,0.00871444776350948,"ZBTB46/GPR68/IFI16/MED1/CSF1/FASN/CSF2/INPP5D/CDK6/MT1G/THOC5",11
"GO:0038065","collagen-activated signaling pathway","15/1533","62/18805",0.241935483870968,2.96777349914778,4.6235577193396,0.00010351114926505,0.0112377953371905,0.00977753775381482,"ERBB2/EPHA5/FGFR3/RET/PDGFRB/PDGFRA/NTRK2/ROS1/FGFR4/DDR2/JAK2/EPHA1/COL4A6/MUSK/ITGA11",15
"GO:0002064","epithelial cell development","35/1533","221/18805",0.158371040723982,1.94270542779809,4.19978859736964,0.000110266159341064,0.0117494718675644,0.0102227261954405,"VIM/AKR1B1/ARHGEF26/STC1/FEM1B/XBP1/POF1B/BMP6/ROS1/HOXB13/PRDM1/ESR1/CDH2/BMP5/GATA2/HPSE/ROBO4/MARVELD2/FOXA1/CLDN1/RARA/GPR4/SIX3/FOXJ1/FAT1/FASN/DLL1/AKT1/CDK6/FOXC2/F11R/SDC1/SIPA1L3/PDPK1/FLNA",35
"GO:0048708","astrocyte differentiation","19/1533","91/18805",0.208791208791209,2.56119940072973,4.44754799618974,0.000113780561157521,0.0119035154345523,0.0103567530883286,"ZEB2/VIM/LARGE1/PLPP3/IL6/BMP2/EOMES/LAMC3/SERPINE2/QKI/STAT3/NR3C1/LRP1/TTBK1/DLL1/CDK6/MAPK3/CUL4B/GRN",19
"GO:0034694","response to prostaglandin","11/1533","37/18805",0.297297297297297,3.646885633187,4.80122352463158,0.000119390099678565,0.0122673327419725,0.0106732953772792,"HMGCS2/GNAI1/PTGFR/ADCY6/TGFBR3/GNG2/AKT1/PPP1R9B/PTGER4/PRKAA1/EDN1",11
"GO:0051047","positive regulation of secretion","46/1533","321/18805",0.143302180685358,1.75785877872679,4.08007086254065,0.000124423756902073,0.0124330152948125,0.0108174488670816,"ISL1/TRPM4/ABAT/BMP2/XBP1/BMP6/GPR68/TGFB3/NLGN1/CHRM3/PLA2G4A/SCIN/ADAM8/ABCC8/GATA2/SLC4A8/GDNF/AP1G1/KLRC2/TRH/C1QTNF1/RAB15/NEGR1/SLC6A4/JAK2/PLA2G10/S100A10/BAIAP3/APBB1/MYRIP/ABCG1/SNF8/RGCC/RAB3D/ADCY8/VAMP7/CDK5R2/RPH3AL/SDC1/ANXA2/P2RY1/SCAMP5/SMPD3/MICU3/MYB/EDN1",46
"GO:0035791","platelet-derived growth factor receptor-beta signaling pathway","15/1533","63/18805",0.238095238095238,2.92066598328829,4.54924196487032,0.000125737183129237,0.0124330152948125,0.0108174488670816,"ERBB2/EPHA5/FGFR3/RET/LOX/PDGFRB/PDGFRA/NTRK2/ROS1/FGFR4/DDR2/HIP1R/EPHA1/LRP1/MUSK",15
"GO:0016049","cell growth","64/1533","492/18805",0.130081300813008,1.59568092745507,3.98879193229637,0.00012948678101241,0.0124330152948125,0.0108174488670816,"ERBB2/ITGA4/POSTN/ULK1/HPN/RGS4/FHL1/CCN3/XBP1/ST8SIA2/ROS1/FBP1/COBL/IGFBPL1/KMT2D/SEMA3A/BCL11A/RGS2/KAT7/NRP2/AGTR1/TNR/CISH/SERPINE2/GREM1/DCBLD2/IGFBP1/WASF1/RASAL1/CDH1/IGFBP3/CCDC85B/SLIT1/SPART/SLC9A1/NET1/PAK4/DISC1/SPOCK1/NPR2/PAPPA2/SERTAD2/CYFIP2/ACVR1B/FN1/DSCAM/DDX49/PRKCQ/MAP1B/SYT17/ENO1/AKT1/KIF14/SUPV3L1/PPP1R9B/NRN1/SERTAD3/PRR5/MAP2/POU4F3/IGFBP4/CEACAM1/EDN1/CTTN",64
"GO:0030195","negative regulation of blood coagulation","13/1533","50/18805",0.26,3.18936725375082,4.61817057723683,0.000135331167917139,0.0124330152948125,0.0108174488670816,"PROS1/FAP/PDGFRA/PRKCD/SERPINB2/TFPI/SERPINE2/C1QTNF1/PLAUR/THBS1/ANXA2/CEACAM1/EDN1",13
"GO:0035270","endocrine system development","25/1533","139/18805",0.179856115107914,2.20625847658468,4.25252652927017,0.000137154741736468,0.0124330152948125,0.0108174488670816,"FGF2/FOXE1/NKX2-5/PAX8/ISL1/IL6/BMP2/PDGFRA/BMP6/CDH2/BMP5/RAP1GAP/GATA2/MNX1/CDH1/SIX3/NR3C1/DLL1/AKT1/CDK6/THRA/MAPK3/GLI2/PDPK1/EDN1",25
"GO:0034612","response to tumor necrosis factor","37/1533","241/18805",0.153526970954357,1.88328420665146,4.11147913508864,0.000137359504622985,0.0124330152948125,0.0108174488670816,"CCL2/CXCL8/POSTN/ULK1/ADAMTS12/CD58/VCAM1/TNFRSF18/CLDN18/CD40/ZNF268/AKAP12/BIRC3/CLDN1/GCH1/TUBA1A/SLC22A5/JAK2/CASP1/TNFRSF11B/COMMD7/KCNJ11/MAP3K7/CD14/AKT1/CAMP/CHI3L1/EIF5A/ZFP36/MAPK3/TMSB4X/THBS1/SMPD3/KRT18/TMC8/EDN1/CCL5",37
"GO:0090596","sensory organ morphogenesis","42/1533","286/18805",0.146853146853147,1.80141776032187,4.0687227513007,0.000139720025078468,0.0124330152948125,0.0108174488670816,"FGF2/ZEB1/ZIC1/COL5A2/LARGE1/TCAP/PAX8/SPRY2/HPN/FBN1/COL2A1/TSKU/NTRK2/PRDM1/FAT3/GATA2/PRRX1/NECTIN3/SHROOM2/TBX2/MEGF11/CTHRC1/TBX18/SIX3/PDZD7/HOXA1/FOXG1/FAT1/TPRN/COL5A1/STAT3/DSCAM/DLL1/USH1C/WNT2B/EYA1/MAPK3/COL8A2/POU4F3/EDN1/SOBP/RDH13",42
"GO:0021675","nerve development","20/1533","100/18805",0.2,2.45335942596217,4.34129261440855,0.000142099980559988,0.0124330152948125,0.0108174488670816,"LARGE1/ITGA4/ISL1/RET/ERBB3/EGR2/VCAM1/SEMA3A/NRP2/LPAR1/NTF3/SERPINE2/HOXA1/TMEM126A/NPR2/NTF4/SULF1/POU4F3/EDN1/HOXB1",20
"GO:0030099","myeloid cell differentiation","60/1533","455/18805",0.131868131868132,1.61759962151352,3.97300918640569,0.000142916593649281,0.0124330152948125,0.0108174488670816,"DHRS2/LARGE1/ZNF385A/CD109/ZBTB46/TMEM178A/LOX/BMP2/FBN1/ITGB8/GPR68/BATF3/IFI16/SCIN/TGFBR3/RAB7B/GATA2/CLDN18/OSTM1/HOXA9/BLVRB/NPM1/FLI1/RARA/JAK2/PLA2G10/LBR/MED1/TNFRSF11B/CSF1/FASN/QKI/ACVR1B/CSF2/SLC9B2/DYRK3/STAT3/PIP4K2A/NR3C1/NBEAL2/PABPC4/INPP5D/DLL1/SKIC8/CDK6/ZFP36/CBFA2T3/GABPA/MT1G/THRA/SLC1A5/FAM210B/IL15/SLC48A1/ANXA2/DHRS7B/THOC5/CEACAM1/MYB/FLNA",60
"GO:0032147","activation of protein kinase activity","14/1533","57/18805",0.245614035087719,3.01289754065529,4.53426093128955,0.000146880436225744,0.0124330152948125,0.0108174488670816,"CCDC88A/FBN1/TLR6/PRKCD/RIPK3/NTF3/JAK2/TOM1L1/ITGB3/KIF14/CHI3L1/ADCY8/COPS8/PDPK1",14
"GO:1903978","regulation of microglial cell activation","8/1533","21/18805",0.380952380952381,4.67306557326127,5.01728964435889,0.000148377848753723,0.0124330152948125,0.0108174488670816,"SYT11/IL6/CTSC/ATM/TTBK1/TAFA3/LRRK2/GRN",8
"GO:0060485","mesenchyme development","48/1533","342/18805",0.140350877192982,1.72165573751731,4.01251686714795,0.000149177543679107,0.0124330152948125,0.0108174488670816,"NKX2-5/HMGA2/ISL1/SPRY2/ADAMTS5/RET/HPN/IL6/BMP2/NCAM1/ALX1/FERMT2/TGFB3/ERBB3/CDH2/BMP5/HAND2/EOMES/TGFBR3/ADAM8/SEMA3A/GDNF/NRP2/TBX2/APLF/FOXA1/ELL3/EMP2/GREM1/MSX2/QKI/SERPINB3/DKK1/FN1/SEMA3D/ACTC1/RGCC/HEY2/CRELD1/SEMA4A/ZFP64/POGLUT1/FOXC2/MAPK3/WWTR1/FOLR1/FLNA/EDN1",48
"GO:0048738","cardiac muscle tissue development","38/1533","251/18805",0.151394422310757,1.85712466507096,4.0727425825897,0.000151105763217412,0.0124330152948125,0.0108174488670816,"FGF2/LARGE1/TCAP/NKX2-5/ISL1/MSC/KCNK2/RGS4/BMP2/PDGFRB/S1PR1/PDGFRA/LRP2/POPDC1/ERBB3/BMP5/TGFBR3/RGS2/TBX2/GREM1/KCNJ8/RARA/TBX18/SLC9A1/MSX2/MED1/KCNJ11/DKK1/ACTC1/SGCB/DLL1/HEY2/FOXC2/GJC1/CALR/XIRP2/TNNT2/EDN1",38
"GO:0071774","response to fibroblast growth factor","29/1533","173/18805",0.167630057803468,2.05628391193361,4.15813765947195,0.000152836969408764,0.0124330152948125,0.0108174488670816,"FGF2/ERBB2/CCL2/FLRT2/CXCL8/EPHA5/FGFR3/SPRY2/RET/POSTN/FGF5/PDGFRB/PDGFRA/NTRK2/ROS1/FGFR4/DDR2/TBX2/NR4A1/CEP57/NPR2/EPHA1/FGF22/MUSK/ZFP36/SMOC2/THBS1/SULF1/CCL5",29
"GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","31/1533","190/18805",0.163157894736842,2.00142479486387,4.13321983025724,0.000153413987822677,0.0124330152948125,0.0108174488670816,"FGF2/CCDC88A/FGFR3/SPRY2/PROS1/RET/PDGFC/PDGFRB/XBP1/PDGFRA/NTRK2/FERMT2/ERBB3/ADAM8/DCN/HPSE/DDR2/RGL2/C1QTNF1/JAK2/FN1/PRR5L/PLXNB1/CHI3L1/PRR5/MYORG/THBS1/CASS4/PDPK1/NEDD4/CCL5",31
"GO:0007389","pattern specification process","62/1533","476/18805",0.130252100840336,1.59777609674007,3.93547827857405,0.000157994941555969,0.0125440831737053,0.0109140844033702,"FGF2/ZEB1/ZIC1/FST/TCAP/STC1/IRX4/BTG2/NKX2-5/HES7/PAX8/ISL1/BMP2/LRP2/EGR2/BMP5/DNAI1/HAND2/COBL/FOXB1/EOMES/LFNG/BICC1/HOXA9/GDNF/NRP2/TBX2/FOXA1/GREM1/AIDA/HOXB9/TBX18/SIX3/FOXJ1/IFT140/FOXG1/ARL13B/MSX2/CC2D2A/DKK1/OOEP/RIPPLY3/ATM/ARL6/NEK8/DLL1/HEY2/CFAP45/HOXD12/RTTN/DNAAF3/POGLUT1/WNT2B/EYA1/FOXC2/NTF4/DAW1/DNAH11/FOLR1/GLI2/EDN1/HOXB1",62
"GO:0044344","cellular response to fibroblast growth factor stimulus","28/1533","165/18805",0.16969696969697,2.08163830081638,4.15743970460345,0.000159144607521809,0.0125440831737053,0.0109140844033702,"FGF2/ERBB2/CCL2/FLRT2/CXCL8/EPHA5/FGFR3/SPRY2/RET/POSTN/FGF5/PDGFRB/PDGFRA/NTRK2/ROS1/FGFR4/DDR2/TBX2/NR4A1/CEP57/EPHA1/FGF22/MUSK/ZFP36/SMOC2/THBS1/SULF1/CCL5",28
"GO:1903532","positive regulation of secretion by cell","43/1533","297/18805",0.144781144781145,1.77600093125207,4.0159251130472,0.000161732481229617,0.012570179980244,0.0109367901480051,"ISL1/TRPM4/ABAT/BMP2/BMP6/GPR68/TGFB3/NLGN1/CHRM3/PLA2G4A/ADAM8/ABCC8/GATA2/SLC4A8/GDNF/AP1G1/KLRC2/TRH/C1QTNF1/RAB15/SLC6A4/JAK2/PLA2G10/S100A10/BAIAP3/APBB1/MYRIP/ABCG1/SNF8/RGCC/RAB3D/ADCY8/VAMP7/CDK5R2/RPH3AL/SDC1/ANXA2/P2RY1/SCAMP5/SMPD3/MICU3/MYB/EDN1",43
"GO:0006814","sodium ion transport","38/1533","252/18805",0.150793650793651,1.84975512274925,4.04586952880025,0.000164257911710303,0.012570179980244,0.0109367901480051,"SLC6A15/NKX2-5/TRPM4/GRIN1/SLC9A2/SLC12A1/SCNN1G/WNK3/ATP1A4/SLC9A9/SLC4A8/SHROOM2/GPD1L/CNTN1/SLC9C1/SPTBN4/SERPINE2/SCNN1B/SLC9A8/TPCN1/WNK4/SLC6A4/SLC22A5/ATP1B3/SLC9A1/SLC8A2/SLC9B2/SCNN1A/FGF12/AKT1/SLC10A5/SLC6A17/SLC34A3/KCNK3/ASIC3/RANGRF/EDN1/NEDD4",38
"GO:0001822","kidney development","46/1533","325/18805",0.141538461538462,1.73622359375784,3.98864433480135,0.000166669101256672,0.012570179980244,0.0109367901480051,"FGF2/AKR1B1/FREM2/SIM1/NID1/HMGCS2/PAX8/RET/BMP2/FBN1/PDGFRB/ADAMTS6/PDGFRA/BMP6/LRP2/MME/PRDM1/CYP26A1/KIF26B/BICC1/GDNF/OVOL1/BMPER/AGTR1/GREM1/KCNJ8/WNK4/COMT/RARA/GPR4/FOXJ1/DCHS2/CC2D2A/ITGB3/DLL1/WNT2B/EYA1/LRRK2/FOXC2/SDC1/SGPL1/SULF1/WWTR1/MTSS1/GLI2/EDN1",46
"GO:1900047","negative regulation of hemostasis","13/1533","51/18805",0.254901960784314,3.12683064093217,4.53101943214504,0.000168214087326866,0.012570179980244,0.0109367901480051,"PROS1/FAP/PDGFRA/PRKCD/SERPINB2/TFPI/SERPINE2/C1QTNF1/PLAUR/THBS1/ANXA2/CEACAM1/EDN1",13
"GO:0001503","ossification","60/1533","458/18805",0.131004366812227,1.60700399080491,3.91801991308635,0.000171177322720642,0.0126276194222381,0.0109867658145665,"FGF2/COL5A2/CLEC3A/STC1/MRC2/PTN/FGFR3/TRPM4/IL6/LOX/BMP2/MMP2/TOB1/CCN3/ADAMTS12/LRP3/S1PR1/COL2A1/BMP6/FERMT2/PHOSPHO1/EGR2/BMP5/COL1A2/HAND2/VCAN/DDX21/DDR2/BMP2K/SUCO/GREM1/CTHRC1/IGFBP3/MSX2/NPR2/TENT5A/CSF1/FASN/MMP16/DKK1/ACVR1B/ANKH/AKT1/PLXNB1/KREMEN1/GTPBP4/CDK6/TMT1A/CCN1/FOXC2/THRA/MAPK3/ADGRV1/ROGDI/PTGER4/WWTR1/SMPD3/ITGA11/GLI2/FZD9",60
"GO:0098739","import across plasma membrane","33/1533","209/18805",0.157894736842105,1.93686270470697,4.05755307099198,0.000181034282475231,0.0131857121691453,0.0114723390733138,"TRPM4/CACNA2D1/RGS4/CACNA1A/SLC7A8/SLC2A10/LRP2/SLC9A2/SLC12A1/SCNN1G/ATP1A4/CACNA1D/ABCC8/SLC9A9/PER2/RGS2/SLC9C1/CACNA1H/SCNN1B/KCNJ8/KCNJ2/ATP1B3/SLC9A1/SLC8A2/ACSL1/TRPV4/KCNJ11/SCNN1A/AKT1/SLC39A14/SLC1A5/THBS1/SLC1A4",33
"GO:0072001","renal system development","47/1533","336/18805",0.139880952380952,1.71589126518187,3.94475373053383,0.00018827685576544,0.0135418128509292,0.0117821674476372,"FGF2/AKR1B1/FREM2/SIM1/NID1/HMGCS2/PAX8/RET/BMP2/FBN1/PDGFRB/ADAMTS6/PDGFRA/BMP6/LRP2/MME/PRDM1/CYP26A1/KIF26B/BICC1/GDNF/OVOL1/BMPER/AGTR1/GREM1/KCNJ8/WNK4/COMT/RARA/TBX18/GPR4/FOXJ1/DCHS2/CC2D2A/ITGB3/DLL1/WNT2B/EYA1/LRRK2/FOXC2/SDC1/SGPL1/SULF1/WWTR1/MTSS1/GLI2/EDN1",47
"GO:0045785","positive regulation of cell adhesion","64/1533","499/18805",0.128256513026052,1.57329662586752,3.86685434502167,0.000193648222349969,0.0136505583697948,0.0118767823951748,"ERBB2/IL7R/ITGA4/NID1/CCL2/ABI3BP/PLPP3/DPP4/EDIL3/COL16A1/RET/IL6/AGR2/CEACAM6/RHOH/XBP1/PREX1/FERMT2/EFEMP2/BCL10/VCAM1/VNN1/HLA-DQA2/TNFRSF18/APBB1IP/ADAM8/SMARCD2/KIF26B/IRAK1/FRMD5/FOXA1/HLX/EMP2/RARA/JAK2/S100A10/CDH13/PLAUR/DISC1/CSF1/FN1/EPHA1/PRKCQ/ATM/ITGB3/AKT1/CDK6/CCN1/RSU1/FOXC2/HLA-DQB1/F11R/CALR/ICOSLG/IL15/CASS4/PRKAA1/SAA1/CHST2/EGFLAM/GLI2/PDPK1/FLNA/CCL5",64
"GO:0042472","inner ear morphogenesis","21/1533","110/18805",0.190909090909091,2.34184308841843,4.20494408735896,0.000194839436965864,0.0136505583697948,0.0118767823951748,"ZEB1/ZIC1/TCAP/PAX8/SPRY2/HPN/COL2A1/GATA2/PRRX1/NECTIN3/TBX2/CTHRC1/TBX18/PDZD7/HOXA1/FOXG1/TPRN/USH1C/EYA1/POU4F3/SOBP",21
"GO:0017157","regulation of exocytosis","30/1533","184/18805",0.16304347826087,2.00002127116481,4.06107989246779,0.000196905864562559,0.0136505583697948,0.0118767823951748,"SYT11/ATP9A/NLGN1/GATA2/IL13RA2/SLC4A8/AP1G1/KLRC2/RAB15/HTR1B/S100A10/BAIAP3/FBXL20/RAB26/SNF8/SYT17/CPLX2/RAB3D/VAMP7/LRRK2/CDK5R2/RPH3AL/SDC1/ANXA2/P2RY1/SCAMP5/SMPD3/CEACAM1/PDPK1/RAB37",30
"GO:0060348","bone development","34/1533","219/18805",0.155251141552511,1.9044342575962,4.01079974775016,0.000202664604483521,0.0138825254071212,0.0120786072546821,"LARGE1/STC1/COL3A1/FGFR3/ATG9B/LOX/BMP2/FBN1/PDGFC/ADAMTS12/COL2A1/TSKU/BMP6/GPR68/TGFB3/PHOSPHO1/P3H1/CLDN18/DDR2/GREM1/RARA/ATG9A/MSX2/NPR2/PAPPA2/MMP16/TRPV4/SLC9B2/CHAD/PLXNB1/ANXA2/SULF1/PTGER4/SMPD3",34
"GO:0008286","insulin receptor signaling pathway","29/1533","176/18805",0.164772727272727,2.02123361798019,4.05519319548864,0.000207394560495471,0.0140393917775405,0.0122150901512874,"ERBB2/EPHA5/FGFR3/RET/MZB1/PDGFRB/PDGFRA/NTRK2/ROS1/PRKCD/DNAI1/FGFR4/SESN3/DDR2/BLVRB/SLC2A8/IGFBP1/PDK2/EPHA1/PIP4K2A/PRKCQ/AKT1/MUSK/SREBF1/SLC39A14/FOXC2/MAPK3/PRKAA1/PDPK1",29
"GO:0061900","glial cell activation","14/1533","59/18805",0.23728813559322,2.91076542063308,4.3792925333646,0.000217605121420741,0.0145593007983133,0.0126674413399883,"ZEB2/SYT11/IL6/CTSC/TLR6/KCNJ8/JAK2/TLR1/LRP1/ATM/TTBK1/TAFA3/LRRK2/GRN",14
"GO:0007015","actin filament organization","60/1533","463/18805",0.129589632829374,1.5896497360446,3.8272439344656,0.000229743004652995,0.0150856553258483,0.0131254004957164,"ZEB2/CCDC88A/TCAP/TPM2/SYNPO2L/RGS4/RHOH/S1PR1/TMEFF2/POF1B/PREX1/FERMT2/TGFB3/KANK4/PRKCD/RND1/ESPNL/COBL/SCIN/SHROOM2/LPAR1/ADD2/CDC42EP5/SHROOM4/SPTBN4/EMP2/WASF1/ELMO3/JAK2/SLC9A1/S100A10/SSH3/HIP1R/CAP1/SYNPO/FAT1/TRPV4/CYFIP2/EPHA1/ACTC1/OOEP/WASHC2A/RGCC/PPP1R9B/DPYSL3/USH1C/ARRB1/F11R/FSCN1/TMSB4X/XIRP2/PTGER4/ACTR2/MSRB1/MTSS1/FLNA/KIRREL1/ELN/RHOB/CTTN",60
"GO:0051146","striated muscle cell differentiation","44/1533","311/18805",0.141479099678457,1.73549541386391,3.89645460514592,0.000230715618469699,0.0150856553258483,0.0131254004957164,"P2RX2/LARGE1/TCAP/NKX2-5/ISL1/ADAMTS5/SYNPO2L/RGS4/DNER/BMP2/CCN3/PDGFRB/XBP1/PDGFRA/CNTNAP1/B4GALNT2/POPDC1/CDH2/RGS2/HDAC9/CACNA1H/GREM1/KCNJ8/RARA/TBX18/SLC9A1/DOCK2/DKK1/ACTC1/NEO1/SGCB/DLL1/AKT1/HEY2/MYORG/CALR/MYMX/SDC1/KCNH1/YBX1/TNNT2/CSRP2/EDN1/PLEKHO1",44
"GO:0043542","endothelial cell migration","42/1533","293/18805",0.143344709897611,1.75838047594558,3.89779655310398,0.000238378659198949,0.0152568272192176,0.0132743300321239,"FGF2/ZEB2/SCG2/STC1/PTN/PLPP3/DPP4/CCBE1/DNAJA4/CCN3/S100A2/TNFSF12/FAP/NUS1/S100P/TGFBR3/DCN/GATA2/CD40/NRP2/BMPER/HDAC9/EMP2/GREM1/NR4A1/GADD45A/CDH13/ITGB3/RGCC/AKT1/SEMA4A/PATZ1/FOXC2/SMOC2/CALR/TMSB4X/THBS1/GRN/CEACAM1/PDPK1/EDN1/RHOB",42
"GO:0051960","regulation of nervous system development","59/1533","454/18805",0.129955947136564,1.59414323933665,3.81780816615202,0.000239447776058195,0.0152568272192176,0.0132743300321239,"FGF2/BTG2/PTN/FLRT2/HES7/ULK1/IL6/BMP2/CTSC/LRP2/NTRK2/ST8SIA2/ASCL2/MME/NLGN1/EGR2/VSTM5/ABCC8/SEMA3A/GATA2/BCL11A/LINGO2/SLITRK5/PER2/ELL3/TNR/SERPINE2/CDH1/RARA/SLIT1/SPART/TPPP/S100A10/CBLN1/FOXG1/DISC1/QKI/DKK1/LRTM2/FN1/DSCAM/MAP1B/TTBK1/DLL1/AKT1/HEY2/KIF14/PLXNB1/CYSLTR1/IL1RAP/SEMA4A/PTPRZ1/GJC2/CLSTN2/RNF112/MAP2/ANXA2/NAP1L1/MYB",59
"GO:0048762","mesenchymal cell differentiation","40/1533","275/18805",0.145454545454545,1.78426140069976,3.90314209310472,0.000243935217357742,0.0152568272192176,0.0132743300321239,"HMGA2/ISL1/SPRY2/RET/HPN/IL6/BMP2/NCAM1/ALX1/FERMT2/TGFB3/CDH2/BMP5/HAND2/EOMES/TGFBR3/ADAM8/SEMA3A/GDNF/NRP2/APLF/FOXA1/ELL3/EMP2/GREM1/MSX2/QKI/SERPINB3/FN1/SEMA3D/RGCC/HEY2/SEMA4A/ZFP64/FOXC2/MAPK3/WWTR1/FOLR1/FLNA/EDN1",40
