Compuesto completo,Compuesto,n,Líneas celulares,Rho de Spearman,p-valor_Spearman,FDR_Spearman,n HER2-high,n HER2-low,Mediana AUC HER2-high,Mediana AUC HER2-low,Diferencia de medianas,p-valor_MannWhitney,Criterio n>=3,FDR_MannWhitney
METATINIB (BRD:BRD-K27182532-001-02-3),METATINIB,17.0,17.0,0.02696078431372549,0.9181909009189737,0.9785339457396024,3.0,5.0,0.797599097665542,0.819310891645623,-0.02171179398008094,0.7857142857142857,Sí,0.9834323226008127
METHACYCLINE (BRD:BRD-A49035384-003-28-9),METHACYCLINE,16.0,16.0,0.22058823529411767,0.41166643049796364,0.7778704540120908,,,,,,,,
METHIAZOLE (BRD:BRD-K02764365-001-13-6),METHIAZOLE,19.0,19.0,0.4929824561403509,0.03198157441535629,0.31032670559076486,4.0,5.0,0.8858072618405145,0.821789506405663,0.06401775543485155,0.06349206349206349,Sí,0.38228905597326646
METHOTREXATE (BRD:BRD-A55424491-001-19-9),METHOTREXATE,12.0,12.0,0.18881118881118883,0.5567370561768314,0.8346329721632294,,,,,,,,
METHOXYFLURANE (BRD:BRD-K06152156-001-01-8),METHOXYFLURANE,18.0,18.0,0.05882352941176471,0.816654203568489,0.9492062708517403,3.0,5.0,0.844765685385069,0.83174353637323,0.013022149011839068,0.7857142857142857,Sí,0.9834323226008127
MEVASTATIN (BRD:BRD-K94441233-001-13-0),MEVASTATIN,15.0,15.0,0.2285714285714285,0.4125661704963605,0.7778704540120908,,,,,,,,
MEXILETINE (BRD:BRD-A64092382-003-18-3),MEXILETINE,21.0,21.0,0.26233766233766237,0.2506256259413438,0.6747025234945323,5.0,5.0,0.765844814219121,0.737302537712594,0.028542276506526965,0.2222222222222222,Sí,0.5889317889317889
MGCD-265 (BRD:BRD-K56277358-001-07-5),MGCD-265,17.0,17.0,-0.1593137254901961,0.5413616326261632,0.8343473658608532,4.0,4.0,0.8790794437178555,0.9186214581438414,-0.03954201442598593,0.4857142857142857,Sí,0.8123642439431913
MIBAMPATOR (BRD:BRD-K42981054-001-01-9),MIBAMPATOR,14.0,14.0,-0.13406593406593406,0.6477195279851133,0.8799020664782387,,,,,,,,
MIDODRINE (BRD:BRD-A79981887-003-16-4),MIDODRINE,10.0,10.0,0.35757575757575755,0.31037609170568026,0.7273113963580073,,,,,,,,
MIFEPRISTONE (BRD:BRD-K37270826-001-27-6),MIFEPRISTONE,16.0,16.0,0.0588235294117647,0.8286807500332257,0.9528091920805439,5.0,4.0,0.916577753276827,0.9160492860836815,0.0005284671931454765,0.9047619047619049,Sí,1.0
MITOMYCIN-C (BRD:BRD-A48237631-001-04-8),MITOMYCIN-C,20.0,20.0,0.019548872180451125,0.9348031235214638,0.9826561405588721,4.0,4.0,0.7075532841810594,0.70816202008758,-0.0006087359065205522,0.8857142857142857,Sí,1.0
MITOXANTRONE (BRD:BRD-K21680192-300-14-4),MITOXANTRONE,19.0,19.0,0.243859649122807,0.31437156522355036,0.7273113963580073,4.0,3.0,0.536307407970614,0.435512570511376,0.10079483745923806,0.22857142857142856,Sí,0.5889317889317889
MK 2206 (BRD:BRD-K68065987-300-09-1),MK 2206,20.0,20.0,-0.5022556390977443,0.024024689465215566,0.2755039064647447,4.0,5.0,0.726530957781075,0.841269440478151,-0.11473848269707598,0.06349206349206349,Sí,0.38228905597326646
MK-2461 (BRD:BRD-K56405753-001-02-4),MK-2461,11.0,11.0,0.5818181818181819,0.06041989621564838,0.37837424367672,,,,,,,,
MK-5108 (BRD:BRD-K53665955-001-03-0),MK-5108,18.0,18.0,0.22187822497420018,0.37622542106556206,0.7641955766791809,3.0,5.0,0.808116139593736,0.756480156183251,0.05163598341048492,0.39285714285714285,Sí,0.7268978084688055
MK-8245 (BRD:BRD-K29656036-001-02-5),MK-8245,15.0,15.0,0.075,0.7905107941552679,0.9402289225394803,,,,,,,,
MK-8745 (BRD:BRD-K25279140-001-01-5),MK-8745,19.0,19.0,0.4140350877192982,0.0780194939845629,0.41825598861034996,3.0,4.0,0.867878261674072,0.7396705846024609,0.12820767707161107,0.4,Sí,0.7268978084688055
ML133 (BRD:BRD-K33743361-003-02-6),ML133,19.0,19.0,-0.03333333333333333,0.8922406862320765,0.9746808320652924,,,,,,,,
MLN-8054 (BRD:BRD-K83963101-001-06-9),MLN-8054,20.0,20.0,0.17593984962406017,0.4580986587024855,0.789039768533424,4.0,4.0,0.769841860866707,0.631198113660319,0.13864374720638806,0.34285714285714286,Sí,0.7268978084688055
MLN0128 (BRD:BRD-K59317601-001-05-5),MLN0128,20.0,20.0,-0.24511278195488717,0.2976005003886619,0.7121442868379092,5.0,5.0,0.6447808224653887,0.6985552188740546,-0.05377439640866588,0.42063492063492064,Sí,0.7268978084688055
"MNS-(3,4-METHYLENEDIOXY-NITROSTYRENE) (BRD:BRD-K42205652-001-02-7)","MNS-(3,4-METHYLENEDIOXY-NITROSTYRENE)",16.0,16.0,0.18235294117647058,0.4990748572458002,0.807040166382094,,,,,,,,
MOCETINOSTAT (BRD:BRD-K16485616-001-08-9),MOCETINOSTAT,12.0,12.0,0.1188811188811189,0.712884219214772,0.9177426551750772,,,,,,,,
MOLIBRESIB (BRD:BRD-K08109215-001-06-4),MOLIBRESIB,12.0,12.0,0.006993006993006993,0.9827917689028476,0.9951893714922184,,,,,,,,
MOMELOTINIB (BRD:BRD-K87737963-001-06-0),MOMELOTINIB,13.0,13.0,0.23626373626373626,0.43708354383118136,0.7799208652754643,3.0,3.0,0.9326811343720076,0.8340788718018434,0.09860226257016425,0.2,Sí,0.5691542288557214
MONENSIN (BRD:BRD-A06627858-236-03-0),MONENSIN,18.0,18.0,0.3085655314757482,0.21282870595868356,0.6327533581195878,3.0,5.0,0.848806560585744,0.790276361922611,0.058530198663133026,0.25,Sí,0.6327433628318584
MOZAVAPTAN (BRD:BRD-A31095847-001-02-3),MOZAVAPTAN,20.0,20.0,-0.5503759398496241,0.011919637001913336,0.22192498824595153,3.0,5.0,0.906498254277413,0.957326979933925,-0.050828725656511975,0.25,Sí,0.6327433628318584
MPI-0479605 (BRD:BRD-K45551181-001-02-1),MPI-0479605,18.0,18.0,0.20330237358101136,0.4184467334719627,0.7778704540120908,3.0,4.0,0.774483724840017,0.5657317915805296,0.2087519332594875,0.05714285714285714,Sí,0.38228905597326646
MRS-1220 (BRD:BRD-K37618799-001-03-0),MRS-1220,13.0,13.0,-0.4505494505494505,0.1223318876780357,0.5122689187573556,,,,,,,,
MUBRITINIB (BRD:BRD-K19061412-001-02-4),MUBRITINIB,20.0,20.0,0.1789473684210526,0.45032544160933996,0.780776068598229,4.0,4.0,0.6461509577043385,0.536516773602301,0.10963418410203751,0.2,Sí,0.5691542288557214
MYCOPHENOLATE-MOFETIL (BRD:BRD-K92428153-001-04-4),MYCOPHENOLATE-MOFETIL,13.0,13.0,0.03296703296703297,0.9148564744875124,0.9779882166736967,,,,,,,,
MYCOPHENOLIC-ACID (BRD:BRD-K63750851-001-20-7),MYCOPHENOLIC-ACID,13.0,13.0,-0.049450549450549455,0.8725444288811492,0.9697975468329533,,,,,,,,
N-ACETYLMANNOSAMINE (BRD:BRD-A92872453-001-01-8),N-ACETYLMANNOSAMINE,13.0,13.0,-0.24175824175824176,0.4261755195945088,0.7784837999874641,,,,,,,,
NALOXONE (BRD:BRD-K67511046-001-02-3),NALOXONE,15.0,15.0,0.2678571428571428,0.3344436005123539,0.7346111921701703,4.0,3.0,0.8275356981780445,0.772989153236518,0.054546544941526554,1.0,Sí,1.0
NANCHANGMYCIN (BRD:BRD-A73871920-236-03-6),NANCHANGMYCIN,22.0,22.0,0.24675324675324675,0.26827433942114864,0.6830530000476708,5.0,5.0,0.758088468863922,0.619562398217819,0.138526070646103,0.42063492063492064,Sí,0.7268978084688055
NAPABUCASIN (BRD:BRD-K22064724-001-01-8),NAPABUCASIN,22.0,22.0,-0.10897797854319595,0.6292681723906856,0.8680420365534922,5.0,5.0,0.7345078406704301,0.7440303945861937,-0.00952255391576362,0.5476190476190477,Sí,0.8635265700483092
NARASIN (BRD:BRD-A25608658-001-01-1),NARASIN,19.0,19.0,0.18596491228070175,0.44590627508518826,0.780776068598229,3.0,5.0,0.820740089391767,0.781677905970412,0.039062183421355035,0.39285714285714285,Sí,0.7268978084688055
NAVARIXIN (BRD:BRD-K82850175-001-01-1),NAVARIXIN,16.0,16.0,-0.10882352941176471,0.6882882939574141,0.9057504673090858,4.0,4.0,0.8949941865539659,0.888032494401244,0.00696169215272191,0.8857142857142857,Sí,1.0
NAVITOCLAX (BRD:BRD-K82746043-001-19-3),NAVITOCLAX,15.0,15.0,0.1357142857142857,0.6296204418728145,0.8680420365534922,,,,,,,,
NEMORUBICIN (BRD:BRD-K51911221-001-01-2),NEMORUBICIN,22.0,22.0,0.4409937888198759,0.0399399990443038,0.3391059534242332,5.0,5.0,0.410642695723177,0.398486740184365,0.012155955538812047,0.007936507936507936,Sí,0.38228905597326646
NERATINIB (BRD:BRD-K85606544-001-09-1),NERATINIB,18.0,18.0,-0.6119711042311662,0.006950274712161287,0.17047479363440046,5.0,5.0,0.6875432292406777,0.9327450620755304,-0.24520183283485275,0.031746031746031744,Sí,0.38228905597326646
NH125 (BRD:BRD-K31086665-005-04-6),NH125,22.0,22.0,0.06267645398080182,0.7817104249303759,0.9402289225394803,5.0,5.0,0.833690126458802,0.843794776276126,-0.010104649817323952,1.0,Sí,1.0
NIACIN (BRD:BRD-K60237333-001-27-1),NIACIN,10.0,10.0,-0.09090909090909088,0.8027717312071619,0.9463917739064406,,,,,,,,
NICLOSAMIDE (BRD:BRD-K35960502-001-20-0),NICLOSAMIDE,20.0,20.0,0.04661654135338346,0.8452698052894376,0.9638154883161442,4.0,5.0,0.8480556323295105,0.865363892275497,-0.017308259945986504,0.4126984126984127,Sí,0.7268978084688055
NILOTINIB (BRD:BRD-K81528515-001-13-8),NILOTINIB,15.0,15.0,-0.35,0.2009453508162933,0.6285637561054869,,,,,,,,
NIMORAZOLE (BRD:BRD-K79145628-001-05-5),NIMORAZOLE,11.0,11.0,0.21818181818181823,0.5192482475549817,0.8231529669498184,,,,,,,,
NIRAPARIB (BRD:BRD-K54955827-001-02-2),NIRAPARIB,15.0,15.0,0.3107142857142856,0.2596673973372181,0.6823997376451297,,,,,,,,
NITARSONE (BRD:BRD-K56707426-001-02-0),NITARSONE,13.0,13.0,0.22527472527472525,0.45930514272500556,0.789039768533424,3.0,3.0,0.84459446633204,0.809925188204913,0.03466927812712706,0.7,Sí,0.9268518518518518
NMS-1286937 (BRD:BRD-K83699324-001-01-1),NMS-1286937,20.0,20.0,0.5308270676691729,0.01603544437677618,0.2441677750204731,4.0,4.0,0.6275515518637085,0.5245158745592959,0.10303567730441254,0.02857142857142857,Sí,0.38228905597326646
NMS-873 (BRD:BRD-K26253904-001-01-5),NMS-873,21.0,21.0,0.20649350649350648,0.3691521306594588,0.758049607842563,5.0,4.0,0.694134993268389,0.631705587094675,0.062429406173714064,0.2857142857142857,Sí,0.6838015540944411
NMS-E973 (BRD:BRD-K58770988-001-01-8),NMS-E973,21.0,21.0,0.38571428571428573,0.08418819066159455,0.4304510523486097,5.0,4.0,0.706496440982181,0.581233467085293,0.125262973896888,0.031746031746031744,Sí,0.38228905597326646
NOCODAZOLE (BRD:BRD-K12539581-001-23-7),NOCODAZOLE,21.0,21.0,0.15974025974025974,0.4891511154734236,0.804321107938609,4.0,5.0,0.6985123892018774,0.618284879577332,0.08022750962454539,0.4126984126984127,Sí,0.7268978084688055
NONOXYNOL-9 (BRD:BRD-K88625236-001-04-2),NONOXYNOL-9,17.0,17.0,-0.37009803921568635,0.14367547273095146,0.5572774934626994,4.0,5.0,0.8448881033956215,0.861597592341599,-0.01670948894597757,0.4126984126984127,Sí,0.7268978084688055
NOREPINEPHRINE (BRD:BRD-K87349682-347-03-8),NOREPINEPHRINE,16.0,16.0,0.2823529411764706,0.2893498290632738,0.7077448727503345,,,,,,,,
NORETYNODREL (BRD:BRD-A00758722-001-04-9),NORETYNODREL,19.0,19.0,-0.03859649122807017,0.8753438786249873,0.9697975468329533,4.0,3.0,0.888795209412901,0.953326688368468,-0.06453147895556699,0.6285714285714286,Sí,0.8921658986175115
NORFLOXACIN (BRD:BRD-K11196887-001-22-0),NORFLOXACIN,14.0,14.0,0.39780219780219783,0.1589507745108346,0.5687870218257833,,,,,,,,
NOVOBIOCIN (BRD:BRD-K85307935-236-09-5),NOVOBIOCIN,14.0,14.0,0.4021978021978022,0.1539744295414035,0.5677037801887282,4.0,4.0,0.937087660220717,0.902654359482111,0.034433300738605954,0.34285714285714286,Sí,0.7268978084688055
NSC-23766 (BRD:BRD-A80213327-305-08-3),NSC-23766,10.0,10.0,0.11515151515151514,0.7514196523258485,0.9308931736610022,,,,,,,,
NSC-319726 (BRD:BRD-K99170882-001-04-3),NSC-319726,19.0,19.0,0.008771929824561405,0.9715689358029989,0.9917954842683878,4.0,4.0,0.3868339175447445,0.38566874215465097,0.0011651753900935313,0.6857142857142857,Sí,0.9268518518518518
NSC-3852 (BRD:BRD-K13169950-001-14-4),NSC-3852,17.0,17.0,0.625,0.007304262768989965,0.17431524391940917,4.0,4.0,0.9333886922732919,0.839305033546235,0.09408365872705693,0.02857142857142857,Sí,0.38228905597326646
NSC-632839 (BRD:BRD-K81197548-003-01-4),NSC-632839,19.0,19.0,0.5578947368421052,0.013059921195492315,0.2306382083123943,4.0,4.0,0.888833512757887,0.8537666864725479,0.03506682628533908,0.2,Sí,0.5691542288557214
NSC-663284 (BRD:BRD-K03109492-001-02-2),NSC-663284,20.0,20.0,0.4060150375939849,0.0756893721143978,0.4158424847475296,4.0,5.0,0.9485507574823424,0.890402509937663,0.0581482475446794,0.1111111111111111,Sí,0.42448979591836733
NSC-697923 (BRD:BRD-K20605374-001-05-4),NSC-697923,22.0,22.0,0.24788255223037836,0.2660193797824072,0.6830530000476708,5.0,5.0,0.825967745000688,0.799131263579576,0.026836481421112057,0.42063492063492064,Sí,0.7268978084688055
NVP-AEW541 (BRD:BRD-K24696047-001-02-3),NVP-AEW541,17.0,17.0,-0.18872549019607845,0.4681922842798525,0.7928869441992983,5.0,5.0,0.853016181961049,0.919300482549117,-0.066284300588068,0.42063492063492064,Sí,0.7268978084688055
NVP-TAE 684 (BRD:BRD-K50140147-001-10-1),NVP-TAE 684,16.0,16.0,0.1411764705882353,0.6020026838819792,0.8544481574931787,,,,,,,,
NVP-TAE226 (BRD:BRD-K21025364-001-05-6),NVP-TAE226,21.0,21.0,0.13766233766233765,0.551800840604731,0.8343473658608532,5.0,4.0,0.761505296279203,0.7729562296478445,-0.011450933368641447,1.0,Sí,1.0
OCTENIDINE (BRD:BRD-K04568635-300-01-4),OCTENIDINE,19.0,19.0,0.27543859649122804,0.2537237032890097,0.6765364408503279,4.0,3.0,0.8415521648948935,0.792919350711428,0.048632814183465434,0.22857142857142856,Sí,0.5889317889317889
ODANACATIB (BRD:BRD-K22822991-001-02-3),ODANACATIB,17.0,17.0,-0.19117647058823534,0.46232612062451384,0.7911510940144296,,,,,,,,
OLAPARIB (BRD:BRD-K02113016-001-19-6),OLAPARIB,14.0,14.0,0.5516483516483517,0.04084905835112285,0.343521128800395,3.0,4.0,0.9477736308799644,0.8336104713113958,0.1141631595685686,0.11428571428571428,Sí,0.42448979591836733
OLIGOMYCIN-A (BRD:BRD-A81541225-001-06-8),OLIGOMYCIN-A,16.0,16.0,-0.03823529411764706,0.8881976539853075,0.9746808320652924,3.0,3.0,0.1618373384393,0.20916738298205,-0.04733004454275,1.0,Sí,1.0
OLTIPRAZ (BRD:BRD-K86972824-001-01-4),OLTIPRAZ,14.0,14.0,0.3758241758241759,0.18541002869712306,0.604994430854705,,,,,,,,
OLVEREMBATINIB (BRD:BRD-K35329391-334-01-7),OLVEREMBATINIB,19.0,19.0,0.012280701754385965,0.9602038588720425,0.9893725661698659,5.0,4.0,0.776026210901352,0.7361097435783606,0.03991646732299148,1.0,Sí,1.0
OMEPRAZOLE (BRD:BRD-A55962179-001-22-1),OMEPRAZOLE,15.0,15.0,0.18214285714285713,0.5158816817070393,0.8207631080131814,,,,,,,,
ONC201 (BRD:BRD-K58529924-001-01-5),ONC201,15.0,15.0,-0.34642857142857136,0.2058959920935511,0.6306617630108551,4.0,4.0,0.8187705782621308,0.9197051383591257,-0.10093456009699486,0.34285714285714286,Sí,0.7268978084688055
ONCRASIN-1 (BRD:BRD-K43449605-001-01-0),ONCRASIN-1,15.0,15.0,-0.1607142857142857,0.5671967045803448,0.8389190789689187,,,,,,,,
ONX-0914 (BRD:BRD-K60446698-001-01-2),ONX-0914,21.0,21.0,-0.24155844155844156,0.291470754429199,0.7090046175233683,5.0,4.0,0.61630319531384,0.6408352552162291,-0.024532059902389047,0.4126984126984127,Sí,0.7268978084688055
OPROZOMIB (BRD:BRD-A36331462-001-02-1),OPROZOMIB,15.0,15.0,-0.06785714285714285,0.8101088187105132,0.948620796770868,3.0,4.0,0.397656156322874,0.484598004460592,-0.08694184813771799,0.8571428571428571,Sí,1.0
ORIDONIN (BRD:BRD-K23925186-001-02-8),ORIDONIN,21.0,21.0,0.43636363636363634,0.04796935978332507,0.3525300458925629,4.0,5.0,0.9524666294265115,0.826433298120337,0.12603333130617456,0.06349206349206349,Sí,0.38228905597326646
OSI 930 OSI930 (BRD:BRD-K25340465-001-11-1),OSI 930 OSI930,15.0,15.0,0.049999999999999996,0.859540943467457,0.9656166069742551,,,,,,,,
OSI-420 (BRD:BRD-K73309154-003-02-8),OSI-420,14.0,14.0,0.02857142857142857,0.9227613765698747,0.9805033640327309,3.0,3.0,0.873799041508207,0.883488788437725,-0.009689746929518073,1.0,Sí,1.0
OSIMERTINIB (BRD:BRD-K42805893-001-04-9),OSIMERTINIB,18.0,18.0,-0.6346749226006192,0.004662842748871135,0.16434076220750218,4.0,4.0,0.6791938456654438,0.9244276715179596,-0.24523382585251574,0.05714285714285714,Sí,0.38228905597326646
OTS167 (BRD:BRD-K53417444-003-03-1),OTS167,22.0,22.0,0.4195369847543761,0.051931713056619346,0.3639341478491657,5.0,5.0,0.552594813824468,0.344760020210571,0.20783479361389695,0.09523809523809523,Sí,0.42448979591836733
OUABAIN (BRD:BRD-K33277808-331-01-3),OUABAIN,19.0,19.0,0.40350877192982454,0.08668081166957645,0.4348815721831591,4.0,4.0,0.5573573507070035,0.503743080501833,0.05361427020517051,0.11428571428571428,Sí,0.42448979591836733
OXIBENDAZOLE (BRD:BRD-K52075715-001-06-7),OXIBENDAZOLE,22.0,22.0,0.5731225296442689,0.005300506147532188,0.16715524743824722,5.0,5.0,0.859592455334568,0.800545761224594,0.059046694109973985,0.007936507936507936,Sí,0.38228905597326646
OXIPEROMIDE (BRD:BRD-K78096648-001-05-7),OXIPEROMIDE,14.0,14.0,0.5076923076923077,0.06383915813376863,0.38609573035697053,5.0,3.0,0.93818965428251,0.839319812646402,0.09886984163610801,0.07142857142857142,Sí,0.42120765832106033
OXIRACETAM (BRD:BRD-K50677762-001-01-5),OXIRACETAM,18.0,18.0,0.4179566563467492,0.08435264811978462,0.4304510523486097,,,,,,,,
OXPRENOLOL (BRD:BRD-A43671941-003-11-9),OXPRENOLOL,14.0,14.0,0.15164835164835166,0.6047905984521367,0.8544481574931787,,,,,,,,
OXYPHENCYCLIMINE (BRD:BRD-A58193911-003-18-7),OXYPHENCYCLIMINE,18.0,18.0,0.2115583075335397,0.39938013616939916,0.7734882591591963,,,,,,,,
OXYQUINOLINE (BRD:BRD-K66808046-065-03-7),OXYQUINOLINE,19.0,19.0,-0.1789473684210526,0.46355363606350364,0.7914660040445836,5.0,4.0,0.953131594005008,0.9468608457945396,0.006270748210468469,0.7301587301587302,Sí,0.9301799413157988
P 22077 (BRD:BRD-K97714174-001-01-3),P 22077,11.0,11.0,-0.36363636363636365,0.27163754099382253,0.6853027105644152,,,,,,,,
P276-00 (BRD:BRD-K51791723-003-01-7),P276-00,20.0,20.0,0.08872180451127819,0.7099206278927328,0.9177426551750772,4.0,5.0,0.7810338255966949,0.7379033548489423,0.04313047074775256,0.9047619047619049,Sí,1.0
P5091 (BRD:BRD-K13606314-001-01-3),P5091,18.0,18.0,-0.3498452012383901,0.15469232181385817,0.5677037801887282,3.0,5.0,0.868212011270584,0.888140910952319,-0.019928899681734946,0.25,Sí,0.6327433628318584
PACLITAXEL (BRD:BRD-K62008436-001-23-9),PACLITAXEL,12.0,12.0,0.2517482517482518,0.4299187850328841,0.7784837999874641,,,,,,,,
PACRITINIB (BRD:BRD-K19034817-001-01-4),PACRITINIB,20.0,20.0,0.4766917293233082,0.03358407951093335,0.31547598093781004,5.0,4.0,0.901525973022079,0.86107245284161,0.040453520180468994,0.031746031746031744,Sí,0.38228905597326646
PALIPERIDONE (BRD:BRD-A99888680-001-03-8),PALIPERIDONE,13.0,13.0,0.5494505494505494,0.05177062555916278,0.3639341478491657,,,,,,,,
PANOBINOSTAT (BRD:BRD-K02130563-001-11-4),PANOBINOSTAT,20.0,20.0,-0.1609022556390977,0.4979744144247944,0.807040166382094,5.0,4.0,0.6448296288793659,0.7495237836695396,-0.10469415479017374,0.4126984126984127,Sí,0.7268978084688055
PAPAVERINE (BRD:BRD-K15567136-003-27-2),PAPAVERINE,18.0,18.0,-0.27554179566563464,0.268425131389062,0.6830530000476708,3.0,3.0,0.882479636962917,0.899306020503519,-0.016826383540602063,1.0,Sí,1.0
PARBENDAZOLE (BRD:BRD-K02407574-001-09-7),PARBENDAZOLE,20.0,20.0,0.4842105263157894,0.030508493550666576,0.3061249977868021,5.0,4.0,0.709267883217276,0.641521760780532,0.06774612243674394,0.19047619047619047,Sí,0.5691542288557214
PARDOPRUNOX (BRD:BRD-K11851476-003-01-7),PARDOPRUNOX,21.0,21.0,0.14415584415584418,0.5330058743165694,0.8321425717379879,4.0,5.0,0.8382230770674695,0.728444974804959,0.1097781022625105,0.5555555555555556,Sí,0.8635265700483092
PARICALCITOL (BRD:BRD-K60585088-001-01-5),PARICALCITOL,12.0,12.0,-0.1258741258741259,0.696683109395766,0.9086723568633107,,,,,,,,
PARTHENOLIDE (BRD:BRD-K98548675-001-05-9),PARTHENOLIDE,15.0,15.0,0.28928571428571426,0.2956653610043777,0.7113692473211594,3.0,4.0,0.847321510475426,0.8346407786451284,0.012680731830297609,0.6285714285714286,Sí,0.8921658986175115
PARTHENOLIDE-(-) (BRD:BRD-K34851558-001-02-3),PARTHENOLIDE-(-),19.0,19.0,0.15263157894736842,0.5327517272519823,0.8321425717379879,,,,,,,,
PAZOPANIB (BRD:BRD-K74514084-003-09-2),PAZOPANIB,18.0,18.0,-0.10629514963880288,0.6746395315456968,0.898501819539744,4.0,5.0,0.9403533763054478,0.948548154960436,-0.008194778654988188,0.9047619047619049,Sí,1.0
PCI-24781 (BRD:BRD-K12867552-001-04-7),PCI-24781,22.0,22.0,0.22303783173348396,0.31841675008781406,0.7302908839676359,5.0,5.0,0.77289646890119,0.708838809624503,0.06405765927668705,0.15079365079365079,Sí,0.5291654494108482
PD 0325901 (BRD:BRD-K49865102-001-08-4),PD 0325901,20.0,20.0,0.1609022556390977,0.4979744144247944,0.807040166382094,4.0,5.0,0.7964598109647235,0.83854553052257,-0.04208571955784646,0.9047619047619049,Sí,1.0
PD-153035 (BRD:BRD-K26603252-003-04-9),PD-153035,13.0,13.0,-0.2967032967032967,0.3249215884859749,0.7337743289849511,,,,,,,,
PD-168393 (BRD:BRD-K17702546-001-03-2),PD-168393,21.0,21.0,-0.43636363636363634,0.04796935978332507,0.3525300458925629,5.0,5.0,0.692022417998771,0.845949738432355,-0.15392732043358404,0.05555555555555555,Sí,0.38228905597326646
PD-198306 (BRD:BRD-K88677950-001-03-9),PD-198306,16.0,16.0,0.06470588235294117,0.8118214513105935,0.948620796770868,,,,,,,,
PD-318088 (BRD:BRD-A57798112-001-03-7),PD-318088,14.0,14.0,0.23956043956043957,0.4094298928517327,0.7778704540120908,3.0,3.0,0.853431943938332,0.858037485104131,-0.004605541165799032,1.0,Sí,1.0
PD-407824 (BRD:BRD-K82823804-001-04-1),PD-407824,20.0,20.0,0.07368421052631578,0.7575286998643431,0.9338387100159996,4.0,4.0,0.879613988868818,0.8659802050847656,0.013633783784052445,0.8857142857142857,Sí,1.0
PENFLURIDOL (BRD:BRD-K15409150-001-05-8),PENFLURIDOL,21.0,21.0,-0.0961038961038961,0.6785829571667291,0.9012497368630407,5.0,4.0,0.715070589535823,0.737491238085039,-0.022420648549215993,1.0,Sí,1.0
PENTAGASTRIN (BRD:BRD-K78789465-001-01-6),PENTAGASTRIN,16.0,16.0,-0.18823529411764706,0.4850866091454684,0.804321107938609,,,,,,,,
PENTAMIDINE (BRD:BRD-K13183738-317-10-2),PENTAMIDINE,19.0,19.0,-0.008771929824561405,0.9715689358029989,0.9917954842683878,4.0,4.0,0.868683272019424,0.8405325670437925,0.028150704975631435,0.6857142857142857,Sí,0.9268518518518518
PEPSTATIN (BRD:BRD-K13571841-001-14-4),PEPSTATIN,13.0,13.0,0.3736263736263736,0.20855405979520916,0.6306617630108551,,,,,,,,
PERUVOSIDE (BRD:BRD-A72716251-001-01-5),PERUVOSIDE,21.0,21.0,0.37792207792207794,0.09119661406939472,0.44489839902362177,5.0,4.0,0.636567084411532,0.5529684491660485,0.0835986352454835,0.06349206349206349,Sí,0.38228905597326646
PETCM (BRD:BRD-A93477898-001-04-2),PETCM,15.0,15.0,-0.06785714285714285,0.8101088187105132,0.948620796770868,,,,,,,,
PEVONEDISTAT (BRD:BRD-K67844266-003-01-9),PEVONEDISTAT,13.0,13.0,0.03846153846153846,0.9007243023389339,0.9746808320652924,,,,,,,,
PF-00562271 (BRD:BRD-K99545815-001-06-3),PF-00562271,20.0,20.0,0.22556390977443608,0.33897093917086674,0.7390403439206799,4.0,4.0,0.9020378684496355,0.8782881673912595,0.023749701058376038,0.4857142857142857,Sí,0.8123642439431913
PF-03758309 (BRD:BRD-K37764012-001-04-1),PF-03758309,16.0,16.0,0.5852941176470587,0.01722528661609483,0.24532142067760862,3.0,4.0,0.604099389543367,0.414790641598931,0.18930874794443597,0.05714285714285714,Sí,0.38228905597326646
PF-03814735 (BRD:BRD-K68747584-001-02-0),PF-03814735,14.0,14.0,0.4197802197802198,0.13510107382914258,0.5308699567441867,,,,,,,,
PF-04457845 (BRD:BRD-K86816506-001-01-8),PF-04457845,17.0,17.0,-0.6176470588235294,0.008242328912101944,0.1827542325058525,,,,,,,,
PF-04691502 (BRD:BRD-K07310275-001-02-5),PF-04691502,19.0,19.0,0.22456140350877193,0.35534598974510745,0.7508135123045486,4.0,4.0,0.691700523967442,0.67201502764911,0.01968549631833194,0.11428571428571428,Sí,0.42448979591836733
PF-05212384 (BRD:BRD-K07955840-001-02-3),PF-05212384,22.0,22.0,-0.4861660079051384,0.021783087892448556,0.2634858439593435,5.0,5.0,0.563653205928737,0.579785258821366,-0.01613205289262898,0.30952380952380953,Sí,0.7081904761904761
PF-477736 (BRD:BRD-K03063480-001-06-6),PF-477736,20.0,20.0,0.5097744360902255,0.02166896662153533,0.2634858439593435,4.0,4.0,0.864203295677032,0.5933876955653501,0.27081560011168193,0.11428571428571428,Sí,0.42448979591836733
PFI-1 (BRD:BRD-K13094524-001-07-5),PFI-1,20.0,20.0,-0.4526315789473684,0.045075688783048344,0.3525300458925629,3.0,5.0,0.758546255735922,0.826721219817033,-0.0681749640811109,0.25,Sí,0.6327433628318584
PFK-015 (BRD:BRD-K95573441-001-01-2),PFK-015,18.0,18.0,0.12899896800825592,0.6099496263278285,0.8589880702511523,3.0,4.0,0.852378736938079,0.8570226984735749,-0.004643961535495955,0.8571428571428571,Sí,1.0
