Compuesto completo,Compuesto,n HER2-high,n HER2-low,Mediana AUC HER2-high,Mediana AUC HER2-low,Diferencia de medianas,p-valor,Criterio n>=3,FDR
DELANZOMIB (BRD:BRD-K59325863-001-02-8),DELANZOMIB,5,5,0.454709137492305,0.460368911210944,-0.005659773718638961,0.8412698412698413,Sí,1.0
DICHLORVOS (BRD:BRD-K23779958-001-05-8),DICHLORVOS,5,5,0.79647649456756,0.796106600882539,0.0003698936850209389,0.8412698412698413,Sí,1.0
DIGOXIGENIN (BRD:BRD-K18619710-001-14-4),DIGOXIGENIN,5,5,0.865823664460373,0.872616954257704,-0.00679328979733107,0.8412698412698413,Sí,1.0
RN-1734 (BRD:BRD-K95581532-001-01-5),RN-1734,5,5,0.804256036050657,0.796652067799248,0.007603968251408966,0.8412698412698413,Sí,1.0
SULCONAZOLE (BRD:BRD-A70649075-008-30-8),SULCONAZOLE,5,5,0.909861816166308,0.904067449162025,0.005794367004283041,0.8412698412698413,Sí,1.0
5-HYDROXYMETHYL-TOLTERODINE (BRD:BRD-K24603946-001-02-1),5-HYDROXYMETHYL-TOLTERODINE,3,4,0.815927260961206,0.8278762475581769,-0.011948986596970856,0.8571428571428571,Sí,1.0
AM-580 (BRD:BRD-K06854232-001-19-9),AM-580,3,4,0.955663696729747,0.943309530601757,0.012354166127990007,0.8571428571428571,Sí,1.0
AZ20 (BRD:BRD-K42436189-001-01-2),AZ20,3,4,0.839451262369064,0.833537121446658,0.005914140922405942,0.8571428571428571,Sí,1.0
BAY-87-2243 (BRD:BRD-K70463136-001-01-5),BAY-87-2243,3,4,0.406797777132136,0.4551037924970275,-0.048306015364891486,0.8571428571428571,Sí,1.0
BINIMETINIB (BRD:BRD-K82244583-001-01-3),BINIMETINIB,4,3,0.8645550554945389,0.870692888843199,-0.006137833348660027,0.8571428571428571,Sí,1.0
BMS-345541 (BRD:BRD-K13566078-001-02-3),BMS-345541,3,4,0.843612014618391,0.8399885063848855,0.0036235082335054347,0.8571428571428571,Sí,1.0
BVD-523 (BRD:BRD-K28965160-001-01-1),BVD-523,3,4,0.842031260182853,0.8620102798423614,-0.019979019659508435,0.8571428571428571,Sí,1.0
CHLOROGENIC-ACID (BRD:BRD-K47114202-001-14-6),CHLOROGENIC-ACID,3,4,0.920952645327355,0.9005665505571174,0.02038609477023756,0.8571428571428571,Sí,1.0
GOLGICIDE-A (BRD:BRD-A57886255-001-01-1),GOLGICIDE-A,3,4,0.928549991878672,0.917776972131077,0.010773019747595036,0.8571428571428571,Sí,1.0
GTP-14564 (BRD:BRD-K16664969-001-03-3),GTP-14564,4,3,0.8519525601636785,0.897001335233318,-0.04504877506963956,0.8571428571428571,Sí,1.0
INDIRUBIN (BRD:BRD-K17894950-001-14-3),INDIRUBIN,3,4,0.8666710215741832,0.8206002212431165,0.0460708003310667,0.8571428571428571,Sí,1.0
INOSINE (BRD:BRD-K79612754-001-19-1),INOSINE,4,3,0.838331581968731,0.836812604548979,0.0015189774197520434,0.8571428571428571,Sí,1.0
ISOFLOXYTHEPIN (BRD:BRD-A07704283-001-01-3),ISOFLOXYTHEPIN,3,4,0.937107050959595,0.9569189138104645,-0.019811862850869444,0.8571428571428571,Sí,1.0
LOMEFLOXACIN (BRD:BRD-A75850590-213-01-0),LOMEFLOXACIN,3,4,0.808197438755474,0.8117445623271226,-0.003547123571648547,0.8571428571428571,Sí,1.0
OPROZOMIB (BRD:BRD-A36331462-001-02-1),OPROZOMIB,3,4,0.397656156322874,0.484598004460592,-0.08694184813771799,0.8571428571428571,Sí,1.0
PFK-015 (BRD:BRD-K95573441-001-01-2),PFK-015,3,4,0.852378736938079,0.8570226984735749,-0.004643961535495955,0.8571428571428571,Sí,1.0
R306465 (BRD:BRD-K86687746-001-01-3),R306465,3,4,0.694263428777094,0.690492885075747,0.0037705437013469956,0.8571428571428571,Sí,1.0
RESMINOSTAT (BRD:BRD-K28822270-001-03-7),RESMINOSTAT,4,3,0.8757579201915598,0.904700717657152,-0.02894279746559214,0.8571428571428571,Sí,1.0
SB-200646 (BRD:BRD-K77677632-003-02-6),SB-200646,3,4,0.886748371181103,0.8677392457816995,0.01900912539940347,0.8571428571428571,Sí,1.0
TACEDINALINE (BRD:BRD-K52313696-001-12-3),TACEDINALINE,3,4,0.931152355801447,0.9234510915881153,0.007701264213331616,0.8571428571428571,Sí,1.0
XL388 (BRD:BRD-K03549949-001-01-0),XL388,3,4,0.783560337791784,0.784111425550758,-0.0005510877589739449,0.8571428571428571,Sí,1.0
CETYLPYRIDINIUM (BRD:BRD-K87700323-003-05-1),CETYLPYRIDINIUM,4,4,0.859408865398203,0.8077536311767355,0.05165523422146756,0.8857142857142857,Sí,1.0
EPLERENONE (BRD:BRD-K19761926-001-03-6),EPLERENONE,4,4,0.881785542548341,0.873217564351472,0.008567978196868942,0.8857142857142857,Sí,1.0
MITOMYCIN-C (BRD:BRD-A48237631-001-04-8),MITOMYCIN-C,4,4,0.7075532841810594,0.70816202008758,-0.0006087359065205522,0.8857142857142857,Sí,1.0
NAVARIXIN (BRD:BRD-K82850175-001-01-1),NAVARIXIN,4,4,0.8949941865539659,0.888032494401244,0.00696169215272191,0.8857142857142857,Sí,1.0
PD-407824 (BRD:BRD-K82823804-001-04-1),PD-407824,4,4,0.879613988868818,0.8659802050847656,0.013633783784052445,0.8857142857142857,Sí,1.0
SB-216641 (BRD:BRD-K30867024-003-03-3),SB-216641,4,4,0.9223174648308955,0.919270263417153,0.003047201413742484,0.8857142857142857,Sí,1.0
SODIUM-STIBOGLUCONATE (BRD:BRD-A60786380-412-01-5),SODIUM-STIBOGLUCONATE,4,4,0.88827108041693,0.8923539269397505,-0.004082846522820427,0.8857142857142857,Sí,1.0
TG-100713 (BRD:BRD-K46392623-001-02-5),TG-100713,4,4,0.8399090329448404,0.8954177545224196,-0.055508721577579134,0.8857142857142857,Sí,1.0
TYRPHOSTIN-AG-1478 (BRD:BRD-K68336408-001-10-9),TYRPHOSTIN-AG-1478,4,4,0.7547090351503221,0.76681683352048,-0.012107798370157963,0.8857142857142857,Sí,1.0
AMINOPURVALANOL-A (BRD:BRD-K07762753-001-04-4),AMINOPURVALANOL-A,4,5,0.9046895633725075,0.886998915457736,0.017690647914771485,0.9047619047619049,Sí,1.0
AZD3463 (BRD:BRD-K24593301-001-02-3),AZD3463,5,4,0.804068955490013,0.785976459875227,0.018092495614785986,0.9047619047619049,Sí,1.0
BIRINAPANT (BRD:BRD-K71221037-001-01-6),BIRINAPANT,4,5,0.8298287381022655,0.827811422759766,0.0020173153424994927,0.9047619047619049,Sí,1.0
CAPIVASERTIB (BRD:BRD-K99023089-001-03-7),CAPIVASERTIB,5,4,0.838841128175619,0.8607450447737675,-0.0219039165981485,0.9047619047619049,Sí,1.0
CYCLOVALONE (BRD:BRD-K59866480-001-07-3),CYCLOVALONE,4,5,0.8924807169053645,0.892326236914819,0.00015447999054540862,0.9047619047619049,Sí,1.0
GDC-0349 (BRD:BRD-K43187018-001-03-3),GDC-0349,4,5,0.6907051183399799,0.67544760987334,0.01525750846663998,0.9047619047619049,Sí,1.0
GSK 650394 (BRD:BRD-K14991967-001-02-6),GSK 650394,4,5,0.893756543800311,0.885159883177642,0.00859666062266895,0.9047619047619049,Sí,1.0
MIFEPRISTONE (BRD:BRD-K37270826-001-27-6),MIFEPRISTONE,5,4,0.916577753276827,0.9160492860836815,0.0005284671931454765,0.9047619047619049,Sí,1.0
P276-00 (BRD:BRD-K51791723-003-01-7),P276-00,4,5,0.7810338255966949,0.7379033548489423,0.04313047074775256,0.9047619047619049,Sí,1.0
PAZOPANIB (BRD:BRD-K74514084-003-09-2),PAZOPANIB,4,5,0.9403533763054478,0.948548154960436,-0.008194778654988188,0.9047619047619049,Sí,1.0
PD 0325901 (BRD:BRD-K49865102-001-08-4),PD 0325901,4,5,0.7964598109647235,0.83854553052257,-0.04208571955784646,0.9047619047619049,Sí,1.0
PHA-848125 (BRD:BRD-K60997853-001-02-3),PHA-848125,4,5,0.9030573403442719,0.9193812964304874,-0.016323956086215508,0.9047619047619049,Sí,1.0
PKI-179 (BRD:BRD-A28467416-002-01-0),PKI-179,5,4,0.666638841884404,0.6435523996967529,0.0230864421876511,0.9047619047619049,Sí,1.0
RUTIN (BRD:BRD-K20482099-001-09-4),RUTIN,5,4,0.831237584674524,0.8639235427350775,-0.03268595806055352,0.9047619047619049,Sí,1.0
TRYPTANTHRIN (BRD:BRD-K76973696-001-12-6),TRYPTANTHRIN,5,4,0.850327213879982,0.8182895068600865,0.0320377070198955,0.9047619047619049,Sí,1.0
VANOXERINE (BRD:BRD-K32501161-300-06-2),VANOXERINE,4,5,0.8133959265341115,0.813608010280539,-0.00021208374642744943,0.9047619047619049,Sí,1.0
WYE-125132 (BRD:BRD-A45498368-001-07-1),WYE-125132,5,4,0.730599633631029,0.7055363382027785,0.025063295428250476,0.9047619047619049,Sí,1.0
ZK-93423 (BRD:BRD-K33882852-003-02-8),ZK-93423,4,5,0.8039132057934235,0.838046395400614,-0.03413318960719047,0.9047619047619049,Sí,1.0
2-METHOXYESTRADIOL (BRD:BRD-K44408410-001-17-6),2-METHOXYESTRADIOL,3,4,0.91151466624058,0.9505961185888088,-0.039081452348228796,1.0,Sí,1.0
ACETOPHENAZINE (BRD:BRD-K42938903-332-01-1),ACETOPHENAZINE,3,3,0.957720484571849,0.955445316062932,0.002275168508916958,1.0,Sí,1.0
ALECTINIB (BRD:BRD-K11267252-001-05-1),ALECTINIB,3,3,0.9664568119297192,0.9612421078455642,0.005214704084155031,1.0,Sí,1.0
AMFENAC (BRD:BRD-K82122102-323-01-1),AMFENAC,4,3,0.9187006060172564,0.907843705801418,0.010856900215838405,1.0,Sí,1.0
AMG 706 (BRD:BRD-K99616396-001-05-1),AMG 706,3,3,0.8693409765678007,0.90164693491612,-0.032305958348319286,1.0,Sí,1.0
ARCTIGENIN (BRD:BRD-K53523901-001-04-4),ARCTIGENIN,3,4,0.896182022348215,0.9135234173940515,-0.01734139504583654,1.0,Sí,1.0
AVL-292 (BRD:BRD-K87782578-001-01-4),AVL-292,4,5,0.8876642740212983,0.8837869834264949,0.003877290594803462,1.0,Sí,1.0
AZD8330 (BRD:BRD-K37687095-001-06-9),AZD8330,3,5,0.604129830593274,0.607837389691048,-0.0037075590977739825,1.0,Sí,1.0
BAY 869766 (BRD:BRD-K85751432-001-03-3),BAY 869766,4,4,0.8323010035392531,0.7892359443669275,0.043065059172325615,1.0,Sí,1.0
BRIVARACETAM (BRD:BRD-K00634421-001-01-0),BRIVARACETAM,4,5,0.789625371963222,0.748722062809575,0.04090330915364704,1.0,Sí,1.0
CAPECITABINE (BRD:BRD-K61192372-001-08-9),CAPECITABINE,4,3,0.8764719385139664,0.8841269570176417,-0.007655018503675226,1.0,Sí,1.0
CGS-20625 (BRD:BRD-K68103045-001-02-9),CGS-20625,3,3,0.918102210147937,0.936833581128573,-0.01873137098063593,1.0,Sí,1.0
CHLORHEXIDINE (BRD:BRD-K52256627-300-06-6),CHLORHEXIDINE,4,3,0.884188512309503,0.882250820640155,0.001937691669347985,1.0,Sí,1.0
CINACALCET (BRD:BRD-K73838513-003-05-5),CINACALCET,4,5,0.9073793905901975,0.9598225510504212,-0.05244316046022379,1.0,Sí,1.0
CRIZOTINIB (BRD:BRD-K78431006-001-15-1),CRIZOTINIB,3,5,0.9276423083874888,0.9548859906824864,-0.027243682294997518,1.0,Sí,1.0
CRYSTAL-VIOLET (BRD:BRD-K60025295-003-06-6),CRYSTAL-VIOLET,5,5,0.442667318718658,0.504994807680241,-0.062327488961582966,1.0,Sí,1.0
CUDC 101 (BRD:BRD-K41278234-001-03-0),CUDC 101,3,3,0.782562622652954,0.774031407658031,0.008531214994922931,1.0,Sí,1.0
DARAPLADIB (BRD:BRD-K19085898-001-01-8),DARAPLADIB,4,4,0.9329995082058815,0.941266205935576,-0.008266697729694461,1.0,Sí,1.0
DEFOROLIMUS (BRD:BRD-K62304154-001-04-2),DEFOROLIMUS,5,5,0.629538686062214,0.565018146050756,0.06452054001145802,1.0,Sí,1.0
DPI-201106 (BRD:BRD-A64553394-001-04-4),DPI-201106,4,4,0.837118818510105,0.811285554898312,0.025833263611792945,1.0,Sí,1.0
ETP-46464 (BRD:BRD-K24556407-001-02-3),ETP-46464,5,5,0.779348087331022,0.823179792927201,-0.043831705596178994,1.0,Sí,1.0
FK-3311 (BRD:BRD-K38350380-001-01-8),FK-3311,3,3,0.845555941610397,0.86740259712199,-0.021846655511592927,1.0,Sí,1.0
FLUTICASONE-PROPIONATE (BRD:BRD-K62310379-001-10-5),FLUTICASONE-PROPIONATE,4,3,0.8709391998262925,0.896674938023987,-0.02573573819769448,1.0,Sí,1.0
FOSCARNET (BRD:BRD-K85146014-314-05-4),FOSCARNET,3,4,0.893998478459532,0.8937088213605555,0.0002896570989764369,1.0,Sí,1.0
HYOSCYAMINE (BRD:BRD-K40530731-001-11-6),HYOSCYAMINE,3,5,0.788787148747851,0.87006945951447,-0.08128231076661896,1.0,Sí,1.0
IPATASERTIB (BRD:BRD-K71480163-001-01-4),IPATASERTIB,5,3,0.782569993959765,0.78059912196786,0.0019708719919050433,1.0,Sí,1.0
JNJ-26481585 (BRD:BRD-K83837640-001-04-8),JNJ-26481585,4,4,0.4688954797467215,0.461162788546581,0.007732691200140529,1.0,Sí,1.0
KD025 (BRD:BRD-K88506063-001-01-8),KD025,4,4,0.8662331724954535,0.8585097512161746,0.007723421279278941,1.0,Sí,1.0
KIN001-167 (BRD:BRD-K63068307-001-08-9),KIN001-167,5,4,0.82403974320475,0.8620835827586185,-0.038043839553868475,1.0,Sí,1.0
KU-0063794 (BRD:BRD-K67566344-001-07-5),KU-0063794,5,5,0.797031925075307,0.796706821843059,0.00032510323224799187,1.0,Sí,1.0
MENADIONE (BRD:BRD-K78126613-001-28-5),MENADIONE,4,4,0.893593452531121,0.9050812797793035,-0.011487827248182536,1.0,Sí,1.0
NALOXONE (BRD:BRD-K67511046-001-02-3),NALOXONE,4,3,0.8275356981780445,0.772989153236518,0.054546544941526554,1.0,Sí,1.0
NH125 (BRD:BRD-K31086665-005-04-6),NH125,5,5,0.833690126458802,0.843794776276126,-0.010104649817323952,1.0,Sí,1.0
NVP-TAE226 (BRD:BRD-K21025364-001-05-6),NVP-TAE226,5,4,0.761505296279203,0.7729562296478445,-0.011450933368641447,1.0,Sí,1.0
OLIGOMYCIN-A (BRD:BRD-A81541225-001-06-8),OLIGOMYCIN-A,3,3,0.1618373384393,0.20916738298205,-0.04733004454275,1.0,Sí,1.0
OLVEREMBATINIB (BRD:BRD-K35329391-334-01-7),OLVEREMBATINIB,5,4,0.776026210901352,0.7361097435783606,0.03991646732299148,1.0,Sí,1.0
OSI-420 (BRD:BRD-K73309154-003-02-8),OSI-420,3,3,0.873799041508207,0.883488788437725,-0.009689746929518073,1.0,Sí,1.0
PAPAVERINE (BRD:BRD-K15567136-003-27-2),PAPAVERINE,3,3,0.882479636962917,0.899306020503519,-0.016826383540602063,1.0,Sí,1.0
PD-318088 (BRD:BRD-A57798112-001-03-7),PD-318088,3,3,0.853431943938332,0.858037485104131,-0.004605541165799032,1.0,Sí,1.0
PENFLURIDOL (BRD:BRD-K15409150-001-05-8),PENFLURIDOL,5,4,0.715070589535823,0.737491238085039,-0.022420648549215993,1.0,Sí,1.0
PI-828 (BRD:BRD-K97365803-001-02-1),PI-828,4,3,0.9394282296792705,0.954157358704589,-0.014729129025318421,1.0,Sí,1.0
PROFLAVINE-HEMISULFATE (BRD:BRD-K68408467-065-01-8),PROFLAVINE-HEMISULFATE,3,4,0.817809266240602,0.8333965609834204,-0.015587294742818392,1.0,Sí,1.0
RUXOLITINIB (BRD:BRD-K53972329-001-07-0),RUXOLITINIB,3,3,0.9514711642585104,0.9637742494260952,-0.012303085167584826,1.0,Sí,1.0
SARAFLOXACIN (BRD:BRD-K08525451-003-05-2),SARAFLOXACIN,3,3,0.849251168827295,0.850808520221114,-0.001557351393818962,1.0,Sí,1.0
SNX-5422 (BRD:BRD-K73197500-001-02-2),SNX-5422,3,4,0.624080325540159,0.633066462244532,-0.008986136704372982,1.0,Sí,1.0
SPERMINE (BRD:BRD-K18375018-376-02-3),SPERMINE,4,5,0.9291784149727169,0.934663459189356,-0.00548504421663909,1.0,Sí,1.0
SR-33805 (BRD:BRD-K43002771-034-01-6),SR-33805,3,4,0.708282694280764,0.7993475146406555,-0.0910648203598915,1.0,Sí,1.0
TAK-285 (BRD:BRD-K80343549-001-02-6),TAK-285,5,3,0.871098710616536,0.891176965159757,-0.020078254543220986,1.0,Sí,1.0
TEDIZOLID-PHOSPHATE (BRD:BRD-K89121095-001-01-7),TEDIZOLID-PHOSPHATE,3,5,0.855506664987436,0.809324536534638,0.04618212845279801,1.0,Sí,1.0
THIRAM (BRD:BRD-K29254801-001-14-7),THIRAM,4,3,0.561257743073584,0.531043506360365,0.03021423671321899,1.0,Sí,1.0
TIPIRACIL (BRD:BRD-K11973162-003-01-8),TIPIRACIL,5,5,0.83459571145395,0.826909002177011,0.00768670927693893,1.0,Sí,1.0
TRICIRIBINE (BRD:BRD-K80431395-001-07-3),TRICIRIBINE,4,5,0.8419805943423551,0.822697853545893,0.019282740796462083,1.0,Sí,1.0
TROVAFLOXACIN (BRD:BRD-K00494077-066-01-9),TROVAFLOXACIN,3,4,0.859009563895067,0.8674834085552581,-0.008473844660191077,1.0,Sí,1.0
TYRPHOSTIN-A9 (BRD:BRD-K40255344-001-17-6),TYRPHOSTIN-A9,5,5,0.821049228563024,0.824419288305156,-0.0033700597421320033,1.0,Sí,1.0
WZ-4002 (BRD:BRD-K72420232-001-12-3),WZ-4002,3,3,0.932626800411023,0.927417560205216,0.005209240205806931,1.0,Sí,1.0
